decision,notes,tag,story_id,story_url,hebrew_extract,why_suggested,edition,confidence
confirm,,practice:healing_of_the_soul,Khal-Hasidim_0179,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0179,אחרי כן שם הרב פעמיו ל מעזריטש ושם היה צנוע מאוד במעשיו ולא היה ניכר בפניו שום הכירות כי הוא בר אוריין והיה שוקד על לימודו בחכמת…,"The Maggid explains that the ordeal (false accusation and physical blow) served to remove a vestige of pride and to 'sweeten judgments,' which is a form of spiritual refinement and repair of the soul.",Khal-Hasidim,high
confirm,,practice:healing_of_the_soul,Khal-Hasidim_0193,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0193,ראיתי במחזה באו אלי בפעם האח' לא שלוחים כאשר הורגלו עמי ויעמדו הרחק מאתי כעבדא קמי מארי ויאמרו אלי בוא עמנו ואנכי הגדתי להם…,The story explicitly describes the Rabbi addressing a spiritual blemish ('Pgam l'Neshama') and providing spiritual protection to a man oppressed by evil forces.,Khal-Hasidim,high
confirm,,practice:healing_of_the_soul,Shivhei-Harav_0019,https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019,והנה פה מגמתינו לספר מתלמידו הקדוש מוהרא״ה אשר יצק מים על יד רבינו הקדוש שלשים שנה ולא זז מחבבו עד שגילה לו כל תעלומות חכמתו וכל…,The story explicitly describes the Rabbi repairing a 'blemish to the soul' through spiritual teachings on Divine Unity and specific meditative formulas to combat demonic visitations.,Shivhei-Harav,high
confirm,,practice:healing_of_the_soul,Khal-Hasidim_0036,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0036,"ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי…","The story explicitly describes the spiritual rectification (tikkun) and return to Judaism of an apostate bishop, whose soul the Besht worked to repair and restore.",Khal-Hasidim,high
confirm,,practice:healing_of_the_soul,Shivhei-Habesht_0135,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0135,"שמעתי מהרב דקהלתינו שהוליך הבעש״ט את הרב מ׳ יחיאל מיכל על הרבנות דק""ק 134 135 הוראדני שבחי הבעש״ט 136 הוראדני ובליל ששי תעו בדרך…",The story depicts the Besht rectifying a scholar's spiritual flaw (arrogance and improper motivation for learning) through a supernatural humbling process that leads him to become a 'perfectly righteous man'.,Shivhei-Habesht,high
confirm,,practice:use_of_holy_names,Shivhei-Habesht_0197,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0197,מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר…,Besht sitting and performing yichudim (מיחד יחודים).,Shivhei-Habesht,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0116,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0116,"מעשה הי' שהרב הק' המוכיח מו""ה ארי' ליב מ פולנאי חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מפני שנצרך לו זה לתוכחה…",Besht sitting and performing yichudim (מיחד יחודים).,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Mifalot-HaZadikim_0027,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0027,אח״כ אמרו לו שבת טוב וענה להם שנה רעה יבא אליכם וכאשר רצו לומר הזמר שלום עליכם הרגיז עליהם בבזיונות וחירופים עד שהוכרחו לשתוק…,The story explicitly states that the Baal Shem Tov traveled long distances in a single moment using a 'Name' (holy name) for 'Kfitzat HaAretz' (shortening the way).,Mifalot-HaZadikim,high
confirm,,practice:use_of_holy_names,Shivhei-Habesht_0020,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0020,"שמעתי מר' פאלק הנ""ל כשנסע ר׳ גרשון מ קוטיב מא״י לחוץ לארץ לשדך את בניו אמר אגב אורחא ת""ל שעברתי את הים אסע לגיסי בעש״ט ז""ל ובא…","The story explicitly describes the Besht using 'yichudim' (mystical unifications of divine names) to summon and rectify souls, even providing written formulas to Rabbi Gershon.",Shivhei-Habesht,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0031,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0031,"ואמר אליו רבי גרשון בדרך שחוק למה אין באים אלי והשיב לו הי׳ אצלי כאן עוד שבת הב׳ ואני אמסור לך הכוונה בכתב על נייר ויבאו ג""כ אליך…",The story explicitly mentions the use of 'Yichudim' (mystical unifications of divine names) and a written formula provided by the Besht to interact with the souls of the dead.,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0004,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0004,"אני עושה לבעלי ג""כ וישאל אותה אם יש אצלם מרחץ ותאמר יש וגם בית טבילה ויאמר למה לכםבית הטבילה ותאמר בעלי הוא אדם כשר והולך בכל יום…","The story explicitly mentions the Besht adjuring a stone ('השביע את האבן') to open and close, which is a classic depiction of using holy names or divine authority to manipulate physical reality.",Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Sipurei-Zadikim_0008,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0008,גם היה דרכו בקודש לשחק עם תינוקות קטנים הבל שאין בהם חטא באגוזים ובשארי מיני שחוק שהיו התינוקות משחקים ובהם היה מיחד יחודים…,"The text explicitly describes the Zaddik performing 'yichudim' (unifications) while playing with children to effect spiritual and physical outcomes, such as bringing rain.",Sipurei-Zadikim,high
confirm,,practice:use_of_holy_names,Shivhei-Habesht_0024,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0024,"ואכתוב קצת משבחי הרב כשהיה אב""ד בק""ק נעמרוב אחר הבריחה שנה אחת ודרכי היה כשהייתי מניח תפילין דר״ת הייתי ירא להניח בפני הבריות כי…",The text explicitly describes interweaving the Tetragrammaton (Shem Havayah) with the letters of 'Kra Satan' and reciting 'Viyehi Noam' 91 times (the gematria of combined holy names) to protect the town.,Shivhei-Habesht,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0131,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0131,"ואכתוב קצת משבחי הרב כשהיה אב""ד דק""ק נעמרוב אחר הבריחה שנה אחת ודרכי היה כשהייתי מניח תפילין דר״ת הייתי ירא להניח בפני הבריות כי…","The text explicitly describes a practice of interleaving the letters of 'Kra Satan' with the Tetragrammaton (שם הוי""ה) to protect the city from a threat.",Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0171,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0171,"ויהי כאשר בא כבדוהו ובערב שבת הלך לטבול בנהר לקח הרב מ מעזיבוז את הרה""ק מ לובלין עמו במרכבה לנסוע יחדיו וכאשר נסעו יחדיו אז במשך…",The text explicitly mentions the Rabbi of Medzhybizh performing 'yichudim' (kabbalistic unifications of holy names) during a carriage ride to shift spiritual perceptions.,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Shivhei-Habesht_0027,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0027,"שמעתי מהרב דקהלתינו מעשה שראה הבעש״ט על רבי גרשון גיסו רשימה של ניאוף והיה לו צער גדול מזה והיה בוש לומר לו ומתמה על הדבר ואעפ""כ…",The text explicitly mentions the Besht performing 'yichudim' (mystical unifications of divine names) at night to gain spiritual insight into Rabbi Gershon's state.,Shivhei-Habesht,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0135,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0135,"שמעתי מהרב דקהלתינו מעשה שראה הבעש״ט על ר' גרשון גיסו רשימא של ניאוף והיה צער גדול מזה והיה בוש לומר לו ומתמה על הדבר ואעפ""כ אמר…",The text explicitly states that the Besht performed 'yichudim' (kabbalistic unifications involving divine names) at night to gain spiritual insight into R' Gershon's state.,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Maase-Zadikim_0007,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0007,וכאשר נסעו יחדיו אז במשך הנסיעה היה הרב הקדוש מ מעזיביז מייחד יחודים נוראים ונפלאים והיה בוחן את הרב מ לובלין אם ירגיש הדבר ואז…,"The story explicitly describes the Rabbi of Medzhybizh performing 'yichudim' (ייחודים), which are spiritual unifications of divine names, during a carriage ride with the Seer of Lublin.",maase-zadikim,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0208,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0208,גם היה דרכו בקודש לשחק עם תינוקות קטנים הבל שאין בהם חטא באגוזים ובשארי מיני שחוק שהיו התינוקות משחקים ובהם היה מיחד יחודים…,The text explicitly mentions the Tzadik performing 'yichudim' (kabbalistic unifications of divine names) while playing with nuts to bring rain.,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Mifalot-HaZadikim_0015,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0015,אף כשדיבר בדברים בטלים גשמיים לפי הנשמע להמון באמת אף אלו הדיבורי׳ לא הי׳ שיחת חולין רק עשה בהם יחודים גדולים מימי״ו.,"The text explicitly states that the Tzadik's seemingly mundane speech was actually used to perform 'yichudim' (mystical unifications), which falls under the tag's definition.",Mifalot-HaZadikim,high
confirm,,practice:use_of_holy_names,Mifalot-HaZadikim_0049,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0049,באתדבקותא רוחא דהרב הנ״ל בקוב״ה קודם הסתלקותו בכו אז תלמידיו בכיה רבה מאוד קרא הרב אותם ואמר להם מה אתם בוכים סוף כל האדם למות…,"The text explicitly mentions the performance of 'yichudim' (holy unifications) by future Tzaddikim, comparing them to the unifications performed during Torah study and prayer.",Mifalot-HaZadikim,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0209,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0209,ויאמר אליו הסבא נכד המגיד ראו נא איך הספלער זיידע מרקד ותיכף נשא לבו את רגליו וילך לרקוד בבית וכאשר הלך שני פעמים אחת הנה והנה…,The text explicitly states that the Spola Zeyde's dancing involved spiritual unifications (yichudim) integrated into every step of his legs.,Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Khal-Hasidim_0232,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0232,"וספר הרב מהר""פ כי הריקודין היו דברים של מעלה מאוד בכל תנועה ותנועה היה יחודים נוראים ונפלאים עד שנתמלא כל הבית כלו אורה שכמעט כל…","The story explicitly mentions that every movement of the dance involved 'yichudim' (unifications), which is a key component of the tag's definition regarding the use of holy names and mystical combinations.",Khal-Hasidim,high
confirm,,practice:use_of_holy_names,Maase-Zadikim_0027,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0027,"וספר הרב מהר""פ כי הריקודין היו דברים של מעלה מאוד בכל תנועה ותנועה הי' יחודים נוראים ונפלאים עד שנתמלא כל הבית כלו אורה שכמעט כל…",The text explicitly states that every movement of the Rabbi's dance involved 'yichudim' (mystical unifications of holy names) which filled the house with light.,maase-zadikim,high
confirm,,practice:music,Mifalot-HaZadikim_0026,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0026,בשבת הרב הצדיק מ ריזין הניקרא ר׳ ישראל זי״ע על כסאו וכל העם עומדים עליו מן הבוקר עד הערב בא איש מסכן אחד עם בגדים קרועים ומטולאים…,The story explicitly describes the protagonist delivering mystical Torah teachings with a 'beautiful melody' (ניגון יפה) and concluding with a 'melody of conclusion' (ניגון הסיום).,Mifalot-HaZadikim,high
confirm,,practice:music,Khal-Hasidim_0185,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0185,והלכתי לחוץ ומצאתי את הנער עומד אצל החלון ולקחתי אותו בידו והולכתיו לאמו וכאשר שב נפש הנער אל קרבו שאלתיו כי יספר לי מה הי׳ לו…,The story explicitly mentions the kidnapped boy playing the violin ('כינור') to soothe his sorrow while imprisoned in the church attic.,Khal-Hasidim,high
confirm,,practice:music,Mifalot-HaZadikim_0027,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0027,אח״כ אמרו לו שבת טוב וענה להם שנה רעה יבא אליכם וכאשר רצו לומר הזמר שלום עליכם הרגיז עליהם בבזיונות וחירופים עד שהוכרחו לשתוק…,The story explicitly describes the character whistling a melody and singing the 'Nishmat' prayer using a specific 'gentile melody' as part of the narrative.,Mifalot-HaZadikim,high
