key	kind	kima_linked	kima_id	wikidata	lat	lon	name_heb	name_rom	names_all	occurrences	n_editions	editions	context_sample
H-LOC_679	authority	yes	87828	Q183			דייטשלאנד	Germany	דייטשלאנד | Germany	1	1	Shemen-Hatov	… הרב בעל הפלאה את הכתב כנסות והראה להמגיד ממעזעריטש. ואמר לו להמגיד שהוא ירא לעקור דירתו לשם מחמת שהיא במדינת דייטשלאנד. ואולי אינם מתנהגים שם בכשרות וכאשר כילה לדבר דבריו בפני רבו. אז הפך המגיד את עיניו ונעשו גדולים מאוד והתמהמה…
H-LOC_691	authority	yes	5592				עקרון	Ekron (Extinct city) (Israel)	עקרון | Ekron (Extinct city) (Israel)	1	1	Maasiot-Pliot	…בר גדול שיש לי לעשות. והוא כי הכינותי מאה אלף פרשים וארבע אניות גדולות ורצוני ללכוד את ירושלים וגם יש לי בעיר עקרון ז׳ אלפים פרשים אחרים ואני בוטח בה׳ לנצוח את הישמעאלים היושבים שם להעדנם מחכמת המלחמה. ולכן הודיעני דעתך ואל ת…
H-LOC_692	authority	yes	2680	Q40059	33.186666666667	35.619166666667	ירדן	Jordan River	ירדן | Jordan River	1	1	Maasiot-veSihot-Zadikim	"…י שום שם רק בכח האמונה גדולה שלו בהשי״ת כמבואר בספר הקדוש דגל מחנה אפרים בפ׳ וישלח על פסוק כי במקלו עברתי את הירדן הזה וז""ל פעם אחת עבר אא""ז הוא הבעש״ט ז""ל את הנעסטיר בלי שום שם רק היה מניח חגורו ועבר עליו ואמר שבאמונה גדולה…"
H-LOC_100	authority	yes	23901	Q392988	50.13333333	20.88333333		Żabno	Żabno	0	0		
H-LOC_102	authority	yes	242	Q658861	50.2833333333	21.4333333333		Mielec	Mielec	0	0		
H-LOC_103	authority	yes	24727	Q4260532	50.24361111	25.08694444		Leshniv	Leshniv	0	0		
H-LOC_107	authority	yes	26650	Q728733	48.39722222	22.0		Perbenik	Perbenik	0	0		
H-LOC_108	authority	yes	26660		49.83877	25.49521		Novyy Oleksinets	Novyy Oleksinets	0	0		
H-LOC_112	authority	yes	294	Q319813	52.18333333	22.28333333		Siedlce	Siedlce	0	0		
H-LOC_114	authority	yes	332	Q157520	48.66666667	25.5		Horodenka	Horodenka	0	0		
H-LOC_115	authority	yes	334	Q502264	48.932454	21.9078917		Humenné	Humenné	0	0		
H-LOC_12	authority	yes	1156	Q185318	32.6725	35.023333		Mount Karmel	Mount Karmel	0	0		
H-LOC_13	authority	yes	11883	Q302785	50.11666667	9.9		Hammelburg	Hammelburg	0	0		
H-LOC_131	authority	yes	527	Q106583	49.8225	19.044444444		Bielsko-Biała	Bielsko-Biała	0	0		
H-LOC_140	authority	yes	6353	Q992	52.15	5.38		Amersfoort	Amersfoort	0	0		
H-LOC_15	authority	yes	12012	Q52853	52.2	18.63333333		Koło	Koło	0	0		
H-LOC_150	authority	yes	6758	Q437	46.05	14.51666667		Ljubljana	Ljubljana	0	0		
H-LOC_153	authority	yes	688	Q84	51.50853	-0.12574		London	London	0	0		
H-LOC_155	authority	yes	6923	Q436	50.69499	22.97954		Szczebrzeszyn	Szczebrzeszyn	0	0		
H-LOC_156	authority	yes	7007	Q5978	52.08	9.92		Hildesheim	Hildesheim	0	0		
H-LOC_159	authority	yes	7621	Q3561	36.77638889	3.058611111		Algiers	Algiers	0	0		
H-LOC_162	authority	yes	769		50.7	22.4		Janów Lubelski	Janów Lubelski	0	0		
H-LOC_163	authority	yes	7776	Q3852	49.6319444444	8.3652777778		Worms	Worms	0	0		
H-LOC_165	authority	yes	8132	Q6829	49.3194444444	8.4311111111		Speyer	Speyer	0	0		
H-LOC_166	authority	yes	83	Q617	45.406388888	11.877777777		Padua	Padua	0	0		
H-LOC_167	authority	yes	845	Q985534	52.13555556	21.23694444		Józefów	Józefów	0	0		
H-LOC_168	authority	yes	8664	Q2119	49.48777778	8.466111111		Mannheim	Mannheim	0	0		
H-LOC_170	authority	yes	895	Q932184	50.41666667	25.75		Dubno	Dubno	0	0		
H-LOC_171	authority	yes	900	Q336386	49.5555137	21.6832308		Dukla	Dukla	0	0		
H-LOC_172	authority	yes	902	Q16898193	47.1415878	23.8787342		Dej	Dej	0	0		
H-LOC_182	authority	yes	978	Q36600	52.08416667	4.3175		Hague	Hague	0	0		
H-LOC_183	authority	yes	979	Q1715	52.37444444	9.738611111		Hannover	Hannover	0	0		
H-LOC_184	authority	yes	99	Q16898380	47.93	23.89		Sighet	Sighet	0	0		
H-LOC_185	authority	yes	992	Q7072	51.895833333	11.046666666		Halberstadt	Halberstadt	0	0		
H-LOC_187	authority	yes	14768		49.73554	21.26331		Biecz	Biecz	0	0		
H-LOC_188	authority	no			49.6546159	21.1596321		Gorlice	Gorlice	0	0		
H-LOC_189	authority	yes	27140		49.7982591	22.5451123		Krzywcza	Krzywcza	0	0		
H-LOC_191	authority	no			49.8067307	21.2033773		Ołpiny	Ołpiny	0	0		
H-LOC_192	authority	yes	18897		49.94712	22.82395		Radymno	Radymno	0	0		
H-LOC_194	authority	yes	15913	Q1906346	49.4303242	22.5942366		Ustrzyki Dolne	Ustrzyki Dolne	0	0		
H-LOC_196	authority	no		Q1017864	48.24265	21.430181		Olaszliszka	Olaszliszka	0	0		
H-LOC_197	authority	no		Q146497	48.2025	22.6375		Berehove	Berehove	0	0		
H-LOC_199	authority	no		Q387095	51.411111	16.423056		Ścinawa	Ścinawa	0	0		
H-LOC_2	authority	yes	10369	Q1630	53.55	9.9333		Altona	Altona	0	0		
H-LOC_20	authority	yes	12663		51.2784	17.98908		Kępno	Kępno	0	0		
H-LOC_201	authority	no		Q867437	50.5	22.266667		Ulanów	Ulanów	0	0		
H-LOC_203	authority	no		Q241125	48.7457689	22.1794779		Sobrance	Sobrance	0	0		
H-LOC_207	authority	no			49.9666666667	24.8833333333		Olesko	Olesko	0	0		
H-LOC_21	authority	yes	12814	Q739304	47.85	21.4333333333		Hajdúnánás	Hajdúnánás	0	0		
H-LOC_211	authority	yes	20695	Q997343	50.25	23.61666667		Rava-Ruska	Rava-Ruska	0	0		
H-LOC_212	authority	no			51.2329872	24.0364394		Luboml	Luboml	0	0		
H-LOC_213	authority	yes	22238	Q4410802	49.65	24.43333333		Svirzh	Svirzh	0	0		
H-LOC_215	authority	no		Q641	45.4397222222	12.3319444444	ווינצי	Venice	ווינצי | Venice	0	0		
H-LOC_219	authority	no		Q207927	54.8960843056	27.7555916111		Berezina River	Berezina River	0	0		
H-LOC_22	authority	yes	12867	Q156726	48.9227777778	24.7105555556		Ivano-Frankivsʹk	Ivano-Frankivsʹk	0	0		
H-LOC_220	authority	no		Q53742	48.7184305556	10.7769888889		Donauwörth	Donauwörth	0	0		
H-LOC_221	authority	yes	6281	Q35	56.0	10.0		Denmark	Denmark	0	0		
H-LOC_226	authority	yes	75110	Q81720	51.1035	17.0396		Silesia	Silesia	0	0		
H-LOC_227	authority	no		Q7525	44.605	33.5225		Sevastopol	Sevastopol	0	0		
H-LOC_228	authority	no		Q4024	52.3420833333	14.5516666667		Frankfurt (Oder)	Frankfurt (Oder)	0	0		
H-LOC_230	authority	no		Q38872				Prussia	Prussia	0	0		
H-LOC_231	authority	no		Q4503709	48.1555555556	28.3258333333		Tsekinivka	Tsekinivka	0	0		
H-LOC_232	authority	yes	12422	Q6842	51.79	6.14		Kleve	Kleve	0	0		
H-LOC_233	authority	no		Q1340594	49.55	22.2166666667		Sanok County	Sanok County	0	0		
H-LOC_235	authority	yes	6303	Q34	61.0	15.0		Sweden	Sweden	0	0		
H-LOC_236	authority	no		Q160544	35.3402777778	25.1344444444		Heraklion	Heraklion	0	0		
H-LOC_237	authority	yes	13421	Q4040	41.0	-1.0		Aragon	Aragon	0	0		
H-LOC_238	authority	yes	10962	Q41572	46.975	31.995		Mykolaiv	Mykolaiv	0	0		
H-LOC_239	authority	no		Q164819	46.316389	28.666389		Gagauzia	Gagauzia	0	0		
H-LOC_24	authority	yes	13500	Q3974	48.53972222	12.15083333		Landshut	Landshut	0	0		
H-LOC_240	authority	no		Q2365048	10.45222	41.177806		Adal Sultanate	Adal Sultanate	0	0		
H-LOC_245	authority	no			48.34418	23.00044		Brid	Brid	0	0		
H-LOC_247	authority	no			48.5328777	24.6250666		Deliatyn	Deliatyn	0	0		
H-LOC_249	authority	no			49.21666667	25.71666667		Dolyna	Dolyna	0	0		
H-LOC_250	authority	yes	19255	Q148974	50.4965033	24.7629614		Horokhiv	Horokhiv	0	0		
H-LOC_251	authority	no			49.31666667	26.71666667		Hvardis'ke	Hvardis'ke	0	0		
H-LOC_253	authority	no			50.11666667	26.8		Izyaslav	Izyaslav	0	0		
H-LOC_254	authority	yes	12692		49.0414259	24.3950384		Kalush	Kalush	0	0		
H-LOC_255	authority	no			50.1	24.35		Kamyanka Buzka	Kamyanka Buzka	0	0		
H-LOC_258	authority	no			49.5582716	25.332389		Kozliv	Kozliv	0	0		
H-LOC_259	authority	no			48.9	28.4		Krasne	Krasne	0	0		
H-LOC_260	authority	no			50.53333333	25.35		Krasne	Krasne	0	0		
H-LOC_265	authority	no			49.16666667	32.38333333		Medvedivka	Medvedivka	0	0		
H-LOC_266	authority	no			50.6548909	26.8652271		Velyki Mezhyrichi	Velyki Mezhyrichi	0	0		
H-LOC_268	authority	yes	6012		50.11666667	23.45		Nemyriv	Nemyriv	0	0		
H-LOC_269	authority	no			49.76666667	24.35		Mykolaiv	Mykolaiv	0	0		
H-LOC_27	authority	yes	14231	Q268656	49.5739	22.7860759		Dobromylʹ	Dobromylʹ	0	0		
H-LOC_270	authority	no			48.2211075	26.2712988		Novoselytsya	Novoselytsya	0	0		
H-LOC_272	authority	yes	14933		49.9017811	24.3032205		Novyy Yarychiv	Novyy Yarychiv	0	0		
H-LOC_275	authority	no			49.9424223	25.3225884		Pidkamin	Pidkamin	0	0		
H-LOC_277	authority	no			50.5	29.23333333		Radomyshl	Radomyshl	0	0		
H-LOC_278	authority	yes	18322		49.4099366	24.6106017		Rohatyn	Rohatyn	0	0		
H-LOC_28	authority	yes	14393	Q807271	50.49912	21.54204		Baranów Sandomierski	Baranów Sandomierski	0	0		
H-LOC_280	authority	yes	12414	Q156593	49.5207147	23.2065501		Sambir	Sambir	0	0		
H-LOC_284	authority	no			49.53333333	22.96666667		Skelevka	Skelevka	0	0		
H-LOC_286	authority	no			49.6	27.61666667		Stara Synyavka	Stara Synyavka	0	0		
H-LOC_288	authority	yes	18096		49.443994	23.0037506		Staryi Sambir	Staryi Sambir	0	0		
H-LOC_289	authority	no			49.4711711	24.7041681		Stratin	Stratin	0	0		
H-LOC_292	authority	no			48.8484511	25.7268616		Tovste	Tovste	0	0		
H-LOC_293	authority	no			49.01666667	28.5		Tyvriv	Tyvriv	0	0		
H-LOC_294	authority	no			50.36666667	23.75		Uhniv	Uhniv	0	0		
H-LOC_297	authority	no			48.43333333	29.16666667		Verkhivka	Verkhivka	0	0		
H-LOC_298	authority	no			49.233083	28.4682169		Vinnytsia	Vinnytsia	0	0		
H-LOC_300	authority	no			48.46666667	25.28333333		Zabolotiv	Zabolotiv	0	0		
H-LOC_301	authority	no			49.660696	25.1434666		Zboriv	Zboriv	0	0		
H-LOC_302	authority	no			48.9087059	25.3358799		Zolotyi Potik	Zolotyi Potik	0	0		
H-LOC_303	authority	yes	9566		46.0732725	23.5804886		Alba Iulia	Alba Iulia	0	0		
H-LOC_304	authority	no			47.8278652	24.2116255		Petrova	Petrova	0	0		
H-LOC_305	authority	no			46.91666667	26.91666667		Roman	Roman	0	0		
H-LOC_306	authority	yes	17322		47.9741646	23.6977808		Săpânța	Săpânța	0	0		
H-LOC_307	authority	no			47.7475078	23.2849196		Seini	Seini	0	0		
H-LOC_308	authority	yes	7085		43.296482	5.36978		Marseille	Marseille	0	0		
H-LOC_309	authority	yes	6940		49.8988135	10.9027636		Bamberg	Bamberg	0	0		
H-LOC_310	authority	yes	6796		52.2688736	10.5267696		Braunschweig	Braunschweig	0	0		
H-LOC_311	authority	yes	13457		50.9847679	11.02988		Erfurt	Erfurt	0	0		
H-LOC_312	authority	no			49.1426929	9.210879		Heilbronn	Heilbronn	0	0		
H-LOC_313	authority	no			51.36666667	6.416666667		Kempen	Kempen	0	0		
H-LOC_314	authority	no			49.198886	8.1185622		Landau	Landau	0	0		
H-LOC_315	authority	no			52.4	23.81666667		Kamyanyets	Kamyanyets	0	0		
H-LOC_316	authority	no			54.23333333	27.08333333		Krasnae	Krasnae	0	0		
H-LOC_318	authority	no			53.9007159	30.3313598		Mogilev	Mogilev	0	0		
H-LOC_319	authority	no			54.08333333	26.53333333		Valozhyn	Valozhyn	0	0		
H-LOC_32	authority	yes	15311	Q804035	56.2	24.75		Biržai	Biržai	0	0		
H-LOC_320	authority	yes	15413		47.73625	16.39663		Mattersburg	Mattersburg	0	0		
H-LOC_321	authority	no			53.21666667	6.55		Groningen	Groningen	0	0		
H-LOC_322	authority	yes	20192		54.4	23.23333333		Kalvarija	Kalvarija	0	0		
H-LOC_325	authority	yes	517	Q2664126	49.4798845	22.0616032		Bukowsko	Bukowsko	0	0		
H-LOC_326	authority	yes	19584		51.01666667	22.53333333		Bychawa	Bychawa	0	0		
H-LOC_328	authority	no			50.61415	20.75212		Chmielnik	Chmielnik	0	0		
H-LOC_329	authority	no			53.68333333	16.93333333		Czarne	Czarne	0	0		
H-LOC_330	authority	no			50.16666667	20.98333333		Dąbrowa Tarnowska	Dąbrowa Tarnowska	0	0		
H-LOC_332	authority	yes	21111	Q66013	51.6635852	16.0846672		Głogów	Głogów	0	0		
H-LOC_333	authority	no			50.1512	21.96286		Głogów Małopolski	Głogów Małopolski	0	0		
H-LOC_334	authority	yes	19079		51.46666667	21.8		Gniewoszów	Gniewoszów	0	0		
H-LOC_335	authority	no			50.95	23.01666667		Gorzków	Gorzków	0	0		
H-LOC_336	authority	no			50.80518	23.8909099		Hrubieszów	Hrubieszów	0	0		
H-LOC_337	authority	no			50.73333333	19.45		Janów	Janów	0	0		
H-LOC_338	authority	no			52.2	23.21666667		Janów Podlaski	Janów Podlaski	0	0		
H-LOC_34	authority	yes	1638	Q146456	48.43919	22.71779		Mukacheve	Mukacheve	0	0		
H-LOC_340	authority	no			49.7511863	21.9421457		Jasienica Rosielna	Jasienica Rosielna	0	0		
H-LOC_341	authority	no			50.46666667	23.03333333		Józefów	Józefów	0	0		
H-LOC_342	authority	no			49.6345696	22.7060229		Kalwaria Zebrzydowska	Kalwaria Zebrzydowska	0	0		
H-LOC_343	authority	yes	18908		50.6567655	21.4510357		Klimontów	Klimontów	0	0		
H-LOC_344	authority	yes	20165		52.25	18.91666667		Kłodawa	Kłodawa	0	0		
H-LOC_346	authority	no			50.58333333	21.58333333		Koprzywnica	Koprzywnica	0	0		
H-LOC_348	authority	no			51.28333333	22.86666667		Łęczna	Łęczna	0	0		
H-LOC_351	authority	no			51.4598694	22.6094606		Lubartow	Lubartow	0	0		
H-LOC_352	authority	no			50.3845248	21.8034371		Majdan Królewski	Majdan Królewski	0	0		
H-LOC_353	authority	no			51.98333333	22.78333333		Międzyrzec Podlaski	Międzyrzec Podlaski	0	0		
H-LOC_354	authority	no			52.4444808	15.5779005		Międzyrzecz	Międzyrzecz	0	0		
H-LOC_355	authority	no			51.6940669	20.7235402		Mogielnica	Mogielnica	0	0		
H-LOC_356	authority	no			52.6564646	20.628406		Nowe Miasto	Nowe Miasto	0	0		
H-LOC_357	authority	no			50.1676885	23.0349969		Oleszyce	Oleszyce	0	0		
H-LOC_358	authority	no			50.9295234	21.3851914		Ostrowiec Świętokrzyski	Ostrowiec Świętokrzyski	0	0		
H-LOC_359	authority	no			50.88333333	21.66666667		Ożarów	Ożarów	0	0		
H-LOC_360	authority	no			50.43333333	21.28333333		Połaniec	Połaniec	0	0		
H-LOC_361	authority	no			50.3206779	17.5742265		Prudnik	Prudnik	0	0		
H-LOC_362	authority	yes	6378		51.0880091	19.8736305		Przedbórz	Przedbórz	0	0		
H-LOC_363	authority	no			50.68333333	21.95		Radomyśl nad Sanem	Radomyśl nad Sanem	0	0		
H-LOC_364	authority	yes	19288		50.1968867	21.2769049		Radomyśl Wielki	Radomyśl Wielki	0	0		
H-LOC_365	authority	no			50.44324	22.24879		Rudnik nad Sanem	Rudnik nad Sanem	0	0		
H-LOC_366	authority	no			49.65	22.65		Rybotycze	Rybotycze	0	0		
H-LOC_367	authority	yes	10034		50.68333333	21.75		Sandomierz	Sandomierz	0	0		
H-LOC_368	authority	yes	11027		50.565562	20.0553412		Sędziszów	Sędziszów	0	0		
H-LOC_369	authority	no			50.06666667	21.7		Nowy Targ	Nowy Targ	0	0		
H-LOC_370	authority	yes	15085		52.5103662	21.0691045		Serock	Serock	0	0		
H-LOC_372	authority	yes	9163		53.41666667	14.58333333		Szczecin	Szczecin	0	0		
H-LOC_373	authority	no			51.0	21.71666667		Tarłów	Tarłów	0	0		
H-LOC_374	authority	no			50.45	18.51666667		Toszek	Toszek	0	0		
H-LOC_376	authority	no			50.9	23.63333333		Uchanie	Uchanie	0	0		
H-LOC_378	authority	no			49.9461042	21.6149951		Wielopole Skrzyńskie	Wielopole Skrzyńskie	0	0		
