local_id,name_heb,name_rom,wikidata_qid,lat,lon,occurrences,n_editions,editions,context,kind,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
ED::ת,ת,,,,,2,2,Hitgalut-HaZadikim; Shemen-Hatov,"…א בעל אוהב ישראל הנ״ל. והרב היה יושב על כסאו אצל השלחן. ויגש האיש וקיבל שלום מהרה״ק והוציא מכיסו של הבגד צלוחית גדולה עם יין גפן טוב מאד. וימלא ממנו כוס יין ויציג לפני הרה״ק. וכאשר טעם ממנו אמר הרה״ק הנה היין טוב מאד. ונכ… ⟦SEP⟧ עפ״י דין ודת תורתינו הקדושה. היום יום ח׳ שבט תפחי״ת לפ""ק. נאום הק' יצחק פוזנר ונאום נתן נטע במו״ה רצ""ה זצ""ל. ונאום הקטן שמ…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::זאקלקוב,זאקלקוב,,,,,2,1,Hitgalut-HaZadikim,"וביnים ההם היה איש עני אחד אשר היה דרכו לנסוע אצל הרב הקדוש הרבי מלובלין זצוק""ל. ואצל הרה״ק מוהרי״ל הנ""ל מזאקלקוב זצוק""ל. וכל ימיו היה עני ואביון מדוכא ר""ל. לזאת בכל נסיעה ונסיעה כאשר בא להרבנים הקדושים האלו. היה תמיד מתנצל…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::זאקולקוב,זאקולקוב,,,,,2,1,Hitgalut-HaZadikim,"…א על הדבר הגדול הזה אשר עשה בלילה ההוא. ויתן אל לבו איך ששני גדולים וקדושים הלא הם אביו הקדוש והנורא מוהרי״ל מזאקולקוב ואדמו״ר הקדוש והנורא הרבי מלובלין. לא רצו בשום אופן להבטיח להאיש הזה עשירות. הגם שהפציר בהם ימים רבים על זה. … ⟦SEP⟧ …גליו. וימלט מלובלין לביתו. אולם לא הלך תיכף לביתו. אך עשה כמנהגו הנ""ל והלך מקודם להכפר אשר היה בהדרך מלובלין לזאקולקוב. להיות שם אצל דודיו הנ""ל שיעניקו לו מטובם כמנהגם. ויהי כאשר בא להכפר הנ״ל וראו אותו אנשי הכפר אשר הכירו אותו …",edition_only,no_match,,C_review,0.0,,,,,,,
ED::קאנסקיוואלי,קאנסקיוואלי,,,,,2,1,Hitgalut-HaZadikim,"… כוסות הצריכים לכל איש ישראלי והיה בוטח בה׳ שבודאי ישלח לו עזרתו. וקודם הפסח היה הגביר החסיד המפורסם ר׳ שלמה מקאנסקיוואלי חתן הרב הקדוש המפורסם ר׳ נטע מחעלים זצ""ל. בלובלין אצל רבינו הקדוש מלובלין. אז אמר רבינו הרבי מלובלין להר״ש הנ…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::וולעדניק,וולעדניק,,,,,2,2,Derech-Haemuna; Khal-Hasidim,"אשר רצה לנסוע לא""י זו המעשה הי' מספר הגאון הקדוש האלקי ר' ישראל דוב מוולעדניק ז״ל ביום שביעי של פסח כל ימיו : הנה בעת אשר הי' הבעש״ט ז""ל בקאסטאנטינאפיל עם בתו ועם הרב ר׳ צבי סופר ז""ל. וית… ⟦SEP⟧ קדישא מהר״מ זצ״ל מלעכוויטש היה אומר בזה""ל שונא אנכי את הבעל מ""ש אשר הוא תמיד בעצבות כן העיד הרב מוולעדניק ששמע מפיו אך אא״ז היה אומר כי לא שחוק הוא שמחה ולא בבכי׳ הוא עצבות אלא הסימן כדלעיל ודוד״ז הה״ק מוהר״א ז״ל הי…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::מעזריטץ,מעזריטץ,,,,,2,1,Khal-Hasidim,"שמעתי מהרב דקהלתינו שפ""א הלך הרב הקדוש והטהור ר' פנחס מקאריץ עם הרב הקדוש האלקי מוה' דוב בער המגיד ממעזריטץ וראוונע על פ""ש שהי' אחד קרוב לשניהם נתפס בתפיסה אמר הר' פנחס להרב הנ""ל שמעתי שהבעש״ט שובת בק""ק קאמינקע נסעה א… ⟦SEP⟧ מעשה איך נתקרב רבינו האלקי המגיד הגדול ממעזריטץ לרבינו הקדוש הבעש""ט ז""ל :",edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,223|19737
ED::קאמעניץ,קאמעניץ,,,,,2,2,Khal-Hasidim; Shivhei-Habesht,"…ה גדולה כזו ולא היה בידו להשיבני וכשבא ר׳ גדליה אלינו ושאלתי אותו ע""ז והשיב לי פ""א ישבתי עם הרב החסיד מ' צבי מקאמעניץ על האצטבא שלפני הבית ושאלתי אותו על ד""ז והשיב לו על האצטבע הזאת ישבתי עם ר""ג הנ""ל ושאלתי אותו בזה""ל אני שמעתי… ⟦SEP⟧ …כזו ולא היה בידו להשיביני וכשבא ר׳ גדלי' אלינו ונזכרתי שאלתי אותו ע״ז והשיב לי פ""א ישבתי עם הרב החסיד מ׳ צבי מקאמעניץ על האצטבע שלפני הבית ושאלתי אותו על ד""ז והשיב לי על האצטבע הזאת ישבתי עם ר' גרשון הנ""ל ושאלתי אותו בז""הל אני …",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,16219|9048
ED::לינץ,לינץ,,,,,2,2,Khal-Hasidim; Shivhei-Habesht,"שמעתי מהרב הקדוש האלקי מ' מיכל מזלאטשוב שאמר כי פה עיר לינץ כשהיה בכאן על נשואי בנו מ' זאב שציוו שציוי לו מן השמים שיקבל את הבעש״ט לרב וילך ללמוד ממנו והראו לו מעינות הח… ⟦SEP⟧ שמעתי מהרב החסיד ר׳ יחיאל מיכל דק""ק זלאטשוב אמר בפה עיר לינץ כשהיה בכאן על נשואי בנו של מ׳ זאב שצוו לו מן השמים שיקבל את הבעש״ט לרב וילך ללמוד ממנו והראו לו מעינו' החכמה …",edition_only,name_ambiguous,name_ambiguous,C_review,0.5,,ambiguous_exact_name,,,,,1683|16956
ED::סיראטשינע,סיראטשינע,,,,,2,2,Khal-Hasidim; Shivhei-Harav,"…כי הרב אסור במבצר הסתום הנ""ל מצאו דרך בשוחה בשוחד רב שיוכל איש אחד לכנוס להרב ובחרו את החסיד המפורסם ר' שאול מסיראטשינע והוא היה הולך אליו בכל פעם והיה נושא אליו אכילה ושתיה ושארי צרכיו ואח״כ קבלו בכל פעם פורטקאלין הנקרא בלשון רו… ⟦SEP⟧ …ה הנ""ל כי הרב אסור במבצר הסתר הנ״ל מצאו דרך בשוחד רב שיוכל איש אחד לכנוס להרב ובחרו את החסיד המפורסם ר׳ שאול מסיראטשינע והוא הי׳ הולך אליו בכל פעם והי׳ נושא אלי' אכילה ושתיה ושארי צרכיו ואח״כ קבלו בכל פעם פורטקאלין הניקרא בלשון ר…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::דובראוונע,דובראוונע,,,,,2,2,Khal-Hasidim; Shivhei-Harav,"…באתי הי׳ יומא דפגרא וע״כ היו הו יושבים כל החסידים הרבנים הגדולים היינו הרב הגדול ר׳ אברהם שיינעס משקלאוו ורבי דובראוונע ומכל העיירות בבית הגדול של רבינו והי׳ מחכים מחכה עד יצא רבינו מחדרו. אבל אנכי שפכתי מר לפשי לפני משרת שלו ונת… ⟦SEP⟧ …ר באתי הי׳ יומא דפגרא. וע""כ הי׳ יושבים כל החסידים הרבנים הגדולים היינו הרב הגדול ר' אברהם שיינעס משקלאב ורבני דובראוונע ומכל העירות בבית הגדול (שאלי) של רבינו והיו מחכים עד יצא רבינו מחדרו אכל אנכי שחתי מר נפשי לפני ר׳ בער משרת ש…",edition_only,no_match,,C_review,0.0,,,,,,,
ED::גולה,גולה,,,,,2,2,Maasiot-Pliot; MaasyiotMzadikeiYesodeiOlam,"ה. מעשה נוראה מהגאון מאור הגולה צדיק הדור החסיד מרן מררכי בנעט זי""ע אב״ד מניקלשפורג. אשר סיפר הרב הגאון הצדיק מקראקא מו״ה שמעון סופר אשר שמע … ⟦SEP⟧ …ם ומלוה אותם על יד על יד הספקות ומזונות בכל המצטרך ובזבן בהן הון רב ויהי היום הגיעו בביתו ארבעה זקנים הבאים מהגולה חכמים גדולים ובראותם את עוצם כבוד תפארתו ונפש החסידה והנדיבה שעשו לכל הגלות הזה שאלו ממנו מה בקשתו מהמקום ב""ה…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,22177|21746|23086
ED::ליכטענשטאדט,ליכטענשטאדט,,,,,2,1,Maasiot-Pliot,"…נפשי׳ דרב האי גאון הצדיק מורינו רבי מרדכי בנעט זצלל""ה במרחץ קארלסבאד ולא נפטר בעירו מקום כסאו והובל לקבר בעיר ליכטענשטאדט הסמוכה כשתי שעות. והמקום הנ""ל מקום אינם יהודים ורק קצת יהודים דרים שם והוא רחוק מעיר ניקלשפורג ובשמעו עיר ניק… ⟦SEP⟧ …נשי ק״ק ניקלשפורג זכו בדינם ויסכים בדבר הזה הוא ג״כ להוליכו לעיר נ""ש. ואודיעך כי נגזר בדיני עד עתה לישכב בעיר ליכטענשטאדט וכן נגזר עלי מן השמים לעונש על שבבחרותו הי' קשור בקשר החיתון עם בת הרב דק״ק ל״ש והוא הפרידו הקשר לזאת נענש בז…",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,9852
ED::יון,יון,,,,,2,2,Maasiot-veSihot-Zadikim; MaasyiotMzadikeiYesodeiOlam,"להמגיד כתיב ומלכי צדק מלך שלם הוציא לחם ויין והוא כהן לאל עליון ומקרא מסורם הוא דהיה צריך לכתוב ומלכי צדק מלך שלם כהן לאל על יון הוציא לחם ויין. אמנם נחזי און כששני צדיקים נ… ⟦SEP⟧ …ם כפלי כפלים א״כ הלא המסחר יאבד באיזה ימים ויען כי עבשיו הוא קרוב ליום חגם ודרכינו לחת לו מתנה מדי שנה בשנה וביון שבא לחנותינו לקנות ינתן לו המתנה אגב אורחא, אבל אתה מה לך עלינו שינתן לך מתנות עד כאן המשל, ובזה יש להקשות מה…",edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,11713,Yonne (France),יון (צרפת),,11713
ED::מקאסיב,מקאסיב,,,,,2,1,Maasiot-veSihot-Zadikim,"שמעתי בשם הרב הצדיק הקדוש ר׳ חיים ז""ל מקאסיב שסיפר מעשה מהבעש״ט ז""ל אשה אחת מחשוכי בנים היו דרכה ליסע בכל פעם להבעש״ט ז""ל פעם אחת באתה אליו והיתה בוכה מאו… ⟦SEP⟧ פעם אחת בא אליו איש אחד מקאסיב אמר לו הרב ז""ל במה מכבדין חסיד מקאסיב וכבד אותם עם מעט הבן של פסח ואמר לאיש הנ""ל לך נא להעיר ותקנה מטפחת חדשה…",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,11968
ED::פעטערסבארג,פעטערסבארג,,,,,2,2,Maasiot-veSihot-Zadikim; Shivhei-Harav,"…נכד הבע״ש ז""ל העיר טשיטשילניק עם ז׳ כפלים סמוכים להעיר היו שייכים לאדון אחד ונתעלה האדון הנ""ל וקבע דירתו בעיר פעטערסבארג כי נעשה שני למלך והי׳ דרכו לבוא להגוטער שלו להשגיח עליהם אחת לשבע שנים ובבואו קבלו אותו בכבוד גדול כראוי לשני… ⟦SEP⟧ …מר נכסוף נכספתי לביתי כי הגיע מועד החתונה ויתן לו הגאון מאה רו״כ על הנשואין ותיכף לקח האיש סוסי בי דואר ויסע לפעטערסבארג לבשר להעם מהנעש' שם ובעוד שני שבועות התירו את הרב ממאסר סתרי העצה והקילו מעליו עולו ורק ישב תפוס בבית אחד בפ״…",edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,678|12811|81658|9662|81727
ED::אפינטשע,אפינטשע,,,,,2,1,Maasiot-veSihot-Zadikim,"…מרדכי זאב זכר לברכה והיה מחזיק מלמד לבניו שהיה מתנגד נגד צדיקים ועובדי ר׳ אמר המלמד להרב הנה יהודי אחר מלובש באפינטשע ⟦SEP⟧ …שישלח עוד עבורו כללא של דבר הרב ר׳ משה ז""ל הלך לבית הרב והמלמד הראה להרב דרך החלון ראו היהודי הזה שהוא מלובש באפינטשע וכמה אנשים רצים אחריו. ובבואו לבית הרב ועמד אצל הדלת והניח ידו על המזוזה ונטל את ידו ועוד הניח ידו על המזוזה …",edition_only,no_match,,C_review,0.0,,,,,,,
ED::רינדאר,רינדאר,,,,,2,1,Maasiot-veSihot-Zadikim,"… מקאליש בנו של הרב הצדיק ר׳ איציקיל מקאליש בנו של הרב הצז״״ק הקדוש ר׳ אהרן ארי׳ ז""ל איש אחד היה מלמד בכפר אצל רינדאר אחד ושמו של המלמד היה ר׳ צדוק ז""ל והיה איש אלקים כמו שתראה מהמעשה הזאת. ובאותו הזמן היה ווייל בווארשא שיבררו … ⟦SEP⟧ …ו של המלמד ושם עירו. אח""ז אמר לו מלך אני זה האדון שקרבת אותו ונתת לו הכל במחנה ועתה מה אתה תחפוץ ממני אמר לו הרינדאר אני חפץ שאשב בכפר ובהקיעטשמי הנ""ל כל ימי חיי בלי ראטין המלך הבטיח לו הכל ונסע לביתו אח""ז בא מכתב מהמלך מווארש…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,22999|13830
ED::וואליטשוסק,וואליטשוסק,,,,,2,1,Maasiot-veSihot-Zadikim,"… והשני הרב הצדיק הגאון הגדול ר׳ יעקב שמשון משפיטיווקע ז""ל והשלישי הרב הצדיק הגאון הקדוש מוה' ארי׳ לייבש אבר""ק וואליטשוסק והסכימו ביניהם ליתן להאשה היתר עפ""י תורה אמנם בכתב לא היו עוד מראים לה והלך הרב הגאון הצדיק הקדוש ר׳ ארין קלי… ⟦SEP⟧ ר' סענדר להרב מוואליטשיסק החיו מאה שנים כי החיתני כי מעולם לא הרגשתי טעם שבת כמו היום השיב לו הרב מוואליטשוסק אם אינכם מרגישים טעם שבת האיך אתם יכולין להרגיש טעם בתוספות שבת וז״ל ודפח״ח ע״כ שמעתי.",edition_only,no_match,,C_review,0.0,,,,,,,
ED::יאמפלי,יאמפלי,,,,,2,1,Maasiot-veSihot-Zadikim,"…מקאליש הרב הצדיק ר׳ יוסי ז""ל בנו של הרב הקדש ר׳ מיכל ז״ל מזלאטשוב שהיו קורין אותו ר׳ יוסלי יאמפלער היה דר ב״ק יאמפלי והיה לו קאנסים מעיר אחרת להיות שם מגיד והיה דרכו ליסע בכל שנה להעיר הנ""ל שהיה שם מגיד והיה יושב שם חודש וחצי … ⟦SEP⟧ ואח""כ נסע לביתו לק׳ יאמפלי וכל הטענות ותבועות ודו""ד שהיו בין אנשי העיר הזאת היו דרכם לעכב עד שיבוא הצדיק ר׳ יוסלי ז""ל לעשות פשרה ביניהם …",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,13851|18472
ED::הריזינער,הריזינער,,,,,2,1,Maasiot-veSihot-Zadikim,"… ארבעה מאות ר""כ וזאת היתה בכוונה כדי שלא יהא שום פחד להצדיק מריזען ובא עמו להעיר ע""כ שמעתי ואחרי שעברו זמנים והריזינער קבע דירתו ב״ק סאדיגערי שלח הרבי ר' מאיריל ז""ל שלוח מיוחד עם מכתב להריזינער ז""ל וצוה להשליח שיחזיק את המכתב במ… ⟦SEP⟧ … באמצע השבוע אמר להגבאים שש לו פסידה מר׳ מאיריל ז״ל להצדיק מרוזין ז״ל והיה הדבר הזה להם לשמחה כי בעת ההיא היה הריזינער בעצבות ומכש״כ הגבאים מחמת שאז היו נושאים ונותנים בוויען אם לשלוח את הריגיד בחזרה לרוסינלאנד וכששמעו שיש פקידה…",edition_only,no_match,,C_review,0.0,,,,,,,
