story_id	tag	prompt_hash	model	applies	confidence	reasoning	ts
Khal-Hasidim_0158	experience:revelation	5c4f8c31	claude-cli	True	high	The tzaddik supernaturally perceives the rich man's gilgul history and directly discloses it to him — revealing hidden metaphysical truths about his past life that constitute a classic mystical/supernatural disclosure (ruach hakodesh).	2026-06-28T08:06:35Z
Khal-Kdoshim_0011	experience:revelation	5c4f8c31	claude-cli	True	high	R' Gedalia receives two post-mortem dream visitations from R' Ezra in which heavenly proceedings are directly disclosed — including a vision of the celestial court's judgment and a sight of mispronounced vowel-points appearing as accusing birds — constituting clear supernatural giluy.	2026-06-28T08:06:48Z
Khal-Hasidim_0177	experience:revelation	5c4f8c31	claude-cli	False	high	The story recounts divine retribution against informers and a providential rescue of R. Mordechai before the governor, but no character receives an explicit mystical/supernatural disclosure (giluy); the rabbi's calm foreknowledge is implied rather than depicted as a direct revelation.	2026-06-28T08:07:00Z
Shivhei-Habesht_0172	experience:revelation	5c4f8c31	claude-cli	True	high	The Besht demonstrably receives direct supernatural disclosures: he supernaturally overhears a private bedroom conversation from his inn, closes his eyes and prophetically pronounces the woman's 22 years of fortune, and perceives (sees) that the sick child will die — all unambiguous instances of mystical/clairvoyant giluy.	2026-06-28T08:07:20Z
Mifalot-HaZadikim_0021	experience:revelation	5c4f8c31	claude-cli	False	high	The story is a moral teaching about true self-sacrifice (mesirat nefesh), with no depicted mystical/supernatural disclosure — Rabbi Baruch's apparent foreknowledge of the non-Jews' intentions is incidental and not framed as a giluy or direct divine/mystical revelation.	2026-06-28T08:07:32Z
Khal-Hasidim_0239	experience:revelation	5c4f8c31	claude-cli	True	high	The Tzaddik supernaturally discloses the secret wager and handshake between the two men — knowledge he could not have obtained naturally — constituting a direct mystical disclosure (giluy nistar) experienced by both the nagid and the Hasid.	2026-06-28T08:07:51Z
Khal-Hasidim_0251	experience:revelation	5c4f8c31	claude-cli	True	high	The dead man's soul appears visibly to the Maharsha and the judges, his voice is heard by the entire congregation, and his departure is witnessed as a rising cloud of smoke — constituting direct supernatural/mystical disclosure.	2026-06-28T08:08:03Z
Maase-Zadikim_0015	experience:revelation	5c4f8c31	claude-cli	False	medium	The Rebbe demonstrates implicit supernatural knowledge of heavenly proceedings (the psak din about the mamzerim), but the narrative presents this as a given attribute of his status rather than depicting an explicit giluy scene in which a character experiences a direct mystical/supernatural disclosure.	2026-06-28T08:08:28Z
Khal-Hasidim_0075	experience:revelation	5c4f8c31	claude-cli	False	medium	The Besht displays supernatural foreknowledge (knowing R' Leib's actions at a distance, saying 'ידעתי'), but the story never depicts a discrete moment of mystical disclosure/giluy — the knowledge is implied as background capacity rather than shown as a revelatory experience.	2026-06-28T08:08:51Z
Peer-MiKdoshim_0010	experience:revelation	5c4f8c31	claude-cli	False	high	The story depicts providential events (a heavenly fire, a reunion engineered through charity) but no character receives a direct mystical or supernatural disclosure (giluy); the narrative is driven by human ingenuity and moral testing, not revelatory experience.	2026-06-28T08:09:09Z
Shivhei-Habesht_0198	experience:revelation	5c4f8c31	claude-cli	True	high	During the third Sabbath meal the Besht explicitly reports that the woman's deceased grandfather — a famous tzaddik — appeared to him from the upper world (עולם העליון) and entreated him to save her soul, a direct mystical disclosure (giluy) that sets the entire plot in motion.	2026-06-28T08:09:20Z
Mifalot-HaZadikim_0007	experience:revelation	5c4f8c31	claude-cli	True	medium	Rabbi Mordechai supernaturally perceives 'the smell of the Garden of Eden' in the food, disclosing the hidden spiritual status of the shochet through mystical sensory perception — a form of giluy, though the tzaddik himself partially rationalizes it via a Talmudic precedent (בדק בלישניה).	2026-06-28T08:09:43Z
Maase-Zadikim_0018	experience:revelation	5c4f8c31	claude-cli	False	high	The story centers on the innkeeper's bitachon (trust in God) leading to answered prayer and material blessing, and the Rebbe's rational investigation to determine the source of his power — neither character experiences a giluy (direct mystical/supernatural disclosure).	2026-06-28T08:09:56Z
Mifalot-HaZadikim_0045	experience:revelation	5c4f8c31	claude-cli	False	high	The story depicts a rebuke and moral teaching — Rabbi Elimelech interprets a verse (Jer. 23:24) to chastise the scholar's pride — but no character undergoes a direct mystical or supernatural disclosure (giluy).	2026-06-28T08:10:08Z
Shivhei-Habesht_0165	experience:revelation	5c4f8c31	claude-cli	False	high	The story centers on the Besht's prophetic foreknowledge (predicting the wagon, the wife's labor, and the male birth), not on any character receiving a direct mystical/supernatural disclosure (giluy).	2026-06-28T08:10:20Z
Shivhei-Habesht_0086	experience:revelation	5c4f8c31	claude-cli	False	high	The story displays the Besht's supernatural foreknowledge (he already knows the outcome of R' Leib's journey before being told), but no scene of direct mystical disclosure (giluy) is depicted — the clairvoyance is inferred from results, not shown as a revelatory experience.	2026-06-28T08:10:35Z
Sipurei-Zadikim_0001	experience:revelation	5c4f8c31	claude-cli	False	high	The story centers on miraculous instantaneous travel and invisible entry into the Duke's court, with no direct mystical/supernatural disclosure (giluy) made to a character — the supernatural elements are wondrous deeds, not revelatory disclosures.	2026-06-28T08:10:53Z
Khal-Hasidim_0023	experience:revelation	5c4f8c31	claude-cli	False	medium	The story features miraculous travel and the Besht's intercession in a dispute between the living and the dead, but no scene explicitly depicts a character receiving a direct mystical/supernatural disclosure (giluy); the Besht acts with supernatural capacity throughout rather than receiving a revelation, and the bride's retrospective account describes her experience in the spirit realm but frames it as testimony, not a giluy event.	2026-06-28T08:11:16Z
Shivhei-Habesht_0160	experience:revelation	5c4f8c31	claude-cli	False	high	No character receives a direct mystical/supernatural disclosure; the Besht simply notices his prayer is unanswered and the Mokhiah confesses his covert intervention — there is no giluy.	2026-06-28T08:11:29Z
Adat-Zadikim_0009	experience:revelation	5c4f8c31	claude-cli	True	medium	A heavenly voice (קול רעש) supernaturally calls R' David's name three times, and he explicitly states 'אמרו לי מן השמים' — a direct supernatural disclosure that signals divine forgiveness and prompts him to reveal himself.	2026-06-28T08:11:49Z
Shivhei-Habesht_0050A	experience:revelation	5c4f8c31	claude-cli	True	medium	The Besht and his scribe directly perceive the two mazzikim (supernatural beings), and the demons disclose hidden spiritual information — their origin from sinful thoughts (hirhurim) — constituting a direct supernatural disclosure, though the story's primary focus is exorcism rather than revelation per se.	2026-06-28T08:12:05Z
Shivhei-Habesht_0069	experience:revelation	5c4f8c31	claude-cli	False	high	The story depicts a miraculous healing through prayer and spiritual intercession (the Besht commanding the child's soul to re-enter the body and accepting divine punishment via פולסא דנורא), but no character receives a direct mystical/supernatural disclosure (giluy) — there is no divine vision, angelic appearance, or revelation of hidden knowledge.	2026-06-28T08:12:16Z
Khal-Hasidim_0088	experience:revelation	5c4f8c31	claude-cli	False	high	The story's supernatural element is the Besht removing R' Mikhl's Torah knowledge as a lesson; R' Mikhl's subsequent realization ('והבין שהבעש״ט עשה לו זאת') is an inference, not a direct mystical/supernatural disclosure (giluy).	2026-06-28T08:12:28Z
Khal-Hasidim_0146	experience:revelation	5c4f8c31	claude-cli	True	high	The story explicitly depicts a direct mystical disclosure: the tzaddik Gordeh sees the Maggid levitating two cubits in the air during prayer (מונח אותו בשני אמות באויר), and is overwhelmed by a supernatural sweetness from the words of the Maggid's recitation — a clear instance of giluy experienced firsthand.	2026-06-28T08:12:45Z
Shivhei-Habesht_0032	experience:revelation	5c4f8c31	claude-cli	True	high	The Besht explicitly states he prayed at the mikveh asking why the matter was hidden from him, and received a direct supernatural answer ('והשיבו לי') revealing it was a punishment — a clear instance of mystical disclosure (giluy).	2026-06-28T08:12:57Z
Khal-Hasidim_0222	experience:revelation	5c4f8c31	claude-cli	False	medium	The rebbe displays foreknowledge and discloses heavenly information (the celestial tribunal's ruling on the mamzerim), but the story presents this as inherent tzaddik perception rather than depicting a scene in which any character receives or undergoes a direct mystical/supernatural disclosure (giluy).	2026-06-28T08:13:14Z
Khal-Hasidim_0059	experience:revelation	5c4f8c31	claude-cli	False	medium	The story centers on miraculous healing through prayer and the Besht's mystical authority to command a soul back into a body; while his post-mikveh perception ('ראה שלא טוב עם הילד') hints at supernatural insight, no character receives a direct mystical/supernatural disclosure (giluy) as the story's focal event.	2026-06-28T08:13:31Z
Shivhei-Habesht_0192	experience:revelation	5c4f8c31	claude-cli	False	high	The story depicts miraculous healing and a nobleman's hand withering as divine retribution, but no character experiences a giluy — there is no mystical/supernatural disclosure of hidden knowledge, vision, or direct divine communication.	2026-06-28T08:13:41Z
Shivhei-Habesht_0062	experience:revelation	5c4f8c31	claude-cli	False	high	The story depicts a magical confrontation between the Besht and a witch's demon — a display of supernatural power and spiritual authority — but contains no direct mystical disclosure (giluy) to any character.	2026-06-28T08:13:53Z
