story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Habesht_0001	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The antisemitic minister is publicly shamed when his hand emerges covered in excrement before the Caesar and court, an explicit בושה as spiritual consequence.
Shivhei-Habesht_0002	ethics-and-emotions:shame	direct	Shivhei-Habesht_0002	high	The antisemitic minister fears the Caesar will be shamed (יהי' לו בושה) at R' Adam's small house, and is then publicly humiliated when his hand emerges covered in excrement before the Caesar and nobles.
Shivhei-Habesht_0004	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The antisemitic minister is publicly shamed when his hand emerges covered in excrement before the Caesar and court, an explicit בושה as spiritual consequence.
Shivhei-Habesht_0015	ethics-and-emotions:shame	direct	Shivhei-Habesht_0015	medium	The Baal Shem Tov publicly shames/rebukes R. David the maggid before the entire congregation for about half an hour, causing him deep distress ('היטב חרה לו... שבר לבו מאוד').
Shivhei-Habesht_0060	ethics-and-emotions:shame	direct	Shivhei-Habesht_0060	high	The Baal Shem Tov explicitly tells the townspeople 'בושו והכלמו' (be ashamed and humiliated) that the divine light rested on a woman rather than on any man.
Shivhei-Habesht_0170	ethics-and-emotions:shame	direct	Shivhei-Habesht_0170	medium	The dead butcher's ghost says 'you would shame a person again' (עוד תבייש אדם), referring to a past incident of publicly shaming a preacher, and appears stripped naked except for a covering — explicit shame motif.
Shivhei-Habesht_0184	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The antisemitic minister is publicly shamed when his hand emerges covered in excrement before the Caesar and court, an explicit בושה as spiritual consequence.
Shivhei-Habesht_0193	ethics-and-emotions:shame	direct	Shivhei-Habesht_0193	medium	The man is publicly exposed by the Besht for striking his father, weeps in remorse, and accepts penance — a shaming as spiritual consequence.
Shivhei-Harav_0011	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The antisemitic minister is publicly shamed when his hand emerges covered in excrement before the Caesar and court, an explicit בושה as spiritual consequence.
Shivhei-Harav_0017	ethics-and-emotions:shame	direct	Shivhei-Harav_0017	medium	R. Baruch explicitly invokes shame ('how do you not feel ashamed before me, I wear the Besht's tefillin'), making shaming a depicted element of the quarrel.
Shivhei-Harav_0019	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The antisemitic minister is publicly shamed when his hand emerges covered in excrement before the Caesar and court, an explicit בושה as spiritual consequence.
Sipurei-Zadikim_0006	ethics-and-emotions:shame	direct	Sipurei-Zadikim_0006	medium	The foster son is publicly shamed when the rabbi repeatedly passes him over for leading prayers and then renounces him as a son — a spiritual/social consequence of his mockery of the tzaddikim.
Adat-Zadikim_0004	ethics-and-emotions:virtues	propagated	Mifalot-HaZadikim_0027	medium	Story illustrates the virtue of humility/care for orphans and widows, with the hidden tzaddik couple's righteousness contrasted against the Besht's oversight.
Adat-Zadikim_0016	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0173	high	Story centrally illustrates virtues of repentance, self-sacrifice, and refusing to harm others even under torture.
Khal-Hasidim_0001	ethics-and-emotions:virtues	propagated	Maase-Zadikim_0008	high	Story explicitly illustrates virtues of humility, devotion, and sincere love/service, with R' Zusha's parable framed as moral instruction (mussar) about proper worship.
Khal-Hasidim_0002	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0170	medium	Story illustrates the virtue/merit of pidyon shvuyim and resisting sexual sin, showing how a single virtuous act grants lasting spiritual power.
Khal-Hasidim_0004	ethics-and-emotions:virtues	propagated	Mifalot-HaZadikim_0027	medium	Story illustrates the virtue of humility/care for orphans and widows, with the hidden tzaddik couple's righteousness contrasted against the Besht's oversight.
Khal-Hasidim_0017	ethics-and-emotions:virtues	direct	Khal-Hasidim_0017	medium	The story illustrates virtues of faith, patience in poverty, Torah devotion, and acceptance of suffering for spiritual rectification.
Khal-Hasidim_0050	ethics-and-emotions:virtues	direct	Khal-Hasidim_0050	high	The story explicitly illustrates the woman's virtues of humility, charity, piety, and defending others, which is the central point.
Khal-Hasidim_0112	ethics-and-emotions:virtues	direct	Khal-Hasidim_0112	high	The story illustrates the Rebbe's virtue of charity/compassion, miraculously knowing of a poor woman who just gave birth and sending money for her meal.
Khal-Hasidim_0115	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0001	high	Story explicitly teaches virtues — humility, generosity, gratitude, avoiding pride/envy/hatred — and ends with explicit moral lesson about virtues.
Khal-Hasidim_0118	ethics-and-emotions:virtues	direct	Khal-Hasidim_0118	medium	Story illustrates the virtue of humility/not judging tzadikim, with the rabbi repenting and being healed after accepting not to harbor doubts against the righteous.
Khal-Hasidim_0158	ethics-and-emotions:virtues	direct	Khal-Hasidim_0158	high	The story centrally depicts virtues (compassion, charity, humility of the poor brother who forgives his debt) contrasted with cruelty, making virtue a substantial theme.
Khal-Hasidim_0162	ethics-and-emotions:virtues	propagated	Sipurei-Zadikim_0001	medium	The story illustrates R. Leib Sarahs' virtue of secretly supporting hidden tzaddikim and acting selflessly for the sake of Heaven, a general virtue ethic.
Khal-Hasidim_0169	ethics-and-emotions:virtues	direct	Khal-Hasidim_0169	medium	The story illustrates virtues of respect for tzaddikim and guarding one's speech, with the rabbi rebuking his ward for mockery and citing the virtue of zealousness in matters of heaven.
Khal-Hasidim_0170	ethics-and-emotions:virtues	direct	Khal-Hasidim_0170	medium	Story illustrates the virtue/merit of pidyon shvuyim and resisting sexual sin, showing how a single virtuous act grants lasting spiritual power.
Khal-Hasidim_0173	ethics-and-emotions:virtues	direct	Khal-Hasidim_0173	high	Story centrally illustrates virtues of repentance, self-sacrifice, and refusing to harm others even under torture.
Khal-Hasidim_0174	ethics-and-emotions:virtues	propagated	Sipurei-Zadikim_0001	medium	The story illustrates R. Leib Sarahs' virtue of secretly supporting hidden tzaddikim and acting selflessly for the sake of Heaven, a general virtue ethic.
Khal-Hasidim_0185	ethics-and-emotions:virtues	propagated	Shivhei-Harav_0016	high	Story illustrates the virtue of the Jewish boy choosing martyrdom (willingness to die rather than convert) and the Rebbe's righteous intervention to save a Jewish soul.
Khal-Hasidim_0198	ethics-and-emotions:virtues	direct	Khal-Hasidim_0198	high	The story explicitly illustrates the virtue of humility, showing the rabbi rehearsing self-honor to inoculate himself against pride.
Khal-Hasidim_0202	ethics-and-emotions:virtues	direct	Khal-Hasidim_0202	medium	Story illustrates virtues like generosity/hospitality (the wealthy hasid provisioning R. Pinchas's Passover) and humility/restraint (R. Pinchas never having sworn an oath), framed as moral exemplars.
Khal-Hasidim_0206	ethics-and-emotions:virtues	direct	Khal-Hasidim_0206	high	The story illustrates the tzaddik's virtues of humility, asceticism (not enjoying wealth, distributing gifts to poor), and steadfastness, plus advocacy for Israel.
Khal-Hasidim_0211	ethics-and-emotions:virtues	propagated	Maase-Zadikim_0008	high	Story explicitly illustrates virtues of humility, devotion, and sincere love/service, with R' Zusha's parable framed as moral instruction (mussar) about proper worship.
Khal-Hasidim_0230	ethics-and-emotions:virtues	direct	Khal-Hasidim_0230	medium	The story illustrates the tzaddik's virtues of faith-instilling guidance and providential care, and the arendar's virtue of trust/obedience leading to prosperity.
Khal-Hasidim_0239	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0007	high	The story explicitly illustrates virtues of faith, humility, and repentance, contrasting the scoffer's arrogance with the chasid's steadfast faith and culminating in moral instruction.
Maase-Zadikim_0001	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0017	medium	The story illustrates virtues of faith, patience in poverty, Torah devotion, and acceptance of suffering for spiritual rectification.
Maase-Zadikim_0006	ethics-and-emotions:virtues	direct	Maase-Zadikim_0006	medium	The story illustrates the power of a single mitzvah (pidyon shvuyim) and resisting sin, showcasing virtue/righteousness as its central point.
Maase-Zadikim_0008	ethics-and-emotions:virtues	direct	Maase-Zadikim_0008	high	Story explicitly illustrates virtues of humility, devotion, and sincere love/service, with R' Zusha's parable framed as moral instruction (mussar) about proper worship.
Maase-Zadikim_0010	ethics-and-emotions:virtues	direct	Maase-Zadikim_0010	high	The story explicitly illustrates the virtue of humility, with the rabbi guarding himself against pride upon receiving honor.
Maase-Zadikim_0016	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0202	medium	Story illustrates virtues like generosity/hospitality (the wealthy hasid provisioning R. Pinchas's Passover) and humility/restraint (R. Pinchas never having sworn an oath), framed as moral exemplars.
Mifalot-HaZadikim_0009	ethics-and-emotions:virtues	direct	Mifalot-HaZadikim_0009	medium	The story illustrates virtues of compassion, solidarity with fellow Jews, and judging others favorably (the tzaddikim intercede to sweeten judgments and excuse the wayward behavior of distant Jews due to exile's hardships).
Mifalot-HaZadikim_0026	ethics-and-emotions:virtues	direct	Mifalot-HaZadikim_0026	medium	Story depicts virtues of humility, faith/trust in one's rebbe, and perseverance — the disciple's unwavering emunah leads him to accept a seemingly disreputable man as his teacher.
Mifalot-HaZadikim_0027	ethics-and-emotions:virtues	direct	Mifalot-HaZadikim_0027	medium	Story illustrates the virtue of humility/care for orphans and widows, with the hidden tzaddik couple's righteousness contrasted against the Besht's oversight.
Mifalot-HaZadikim_0045	ethics-and-emotions:virtues	direct	Mifalot-HaZadikim_0045	medium	The story illustrates the virtue of humility, contrasting the young scholar's pride in his learning with the rebbe's teaching that God cannot bear one who considers himself a scholar and righteous.
Peer-MiKdoshim_0001	ethics-and-emotions:virtues	direct	Peer-MiKdoshim_0001	high	Story explicitly teaches virtues — humility, generosity, gratitude, avoiding pride/envy/hatred — and ends with explicit moral lesson about virtues.
Peer-MiKdoshim_0007	ethics-and-emotions:virtues	direct	Peer-MiKdoshim_0007	high	The story explicitly illustrates virtues of faith, humility, and repentance, contrasting the scoffer's arrogance with the chasid's steadfast faith and culminating in moral instruction.
Peer-MiKdoshim_0009	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0001	high	Story explicitly teaches virtues — humility, generosity, gratitude, avoiding pride/envy/hatred — and ends with explicit moral lesson about virtues.
Peer-MiKdoshim_0018	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0230	medium	The story illustrates the tzaddik's virtues of faith-instilling guidance and providential care, and the arendar's virtue of trust/obedience leading to prosperity.
Shivhei-Habesht_0002	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0170	medium	Story illustrates the virtue/merit of pidyon shvuyim and resisting sexual sin, showing how a single virtuous act grants lasting spiritual power.
