story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Shivhei-Habesht_0001	experience:dream	propagated	True	high	CONFIRM	Multiple dreams depicted, including the revelation telling R. Eliezer not to flee and the dream-question revealing war strategy.
Shivhei-Habesht_0004	experience:dream	propagated	False	high	REJECT	No dream is depicted; revelations occur via visible signs and conversation, not dreams.
Shivhei-Habesht_0184	experience:dream	propagated	False	high	REJECT	No dream is depicted; the story involves a Baal Shem Tov prophecy and an encounter with Jonah ben Amittai, but no dream sequence.
Shivhei-Harav_0011	experience:dream	propagated	False	high	REJECT	No dream is depicted; the story involves imprisonment, redemption, and intuition but no dream sequence.
Shivhei-Harav_0019	experience:dream	propagated	True	high	CONFIRM	The story depicts recurring dream-visions of two kings/figures who teach and torment the man at night, central to the plot.
Khal-Hasidim_0116	experience:enthusiasm	propagated	True	high	CONFIRM	The Besht is depicted with face burning like torches while doing yichudim — a clear depiction of hitlahavut.
Khal-Hasidim_0174	experience:enthusiasm	propagated	True	medium	CONFIRM	The story describes Rabbi Levi Yitzhak and others praying with fiery dancing and Adel watching their prayer 'in flames of fire' (בלבת אש), depicting hitlahavut.
Khal-Hasidim_0222	experience:enthusiasm	propagated	True	high	CONFIRM	The story explicitly describes the avrekh teaching Reishit Chokhmah 'b'hitlahavut gadol' (with great enthusiasm), and the baal habayit's heart burning like fire upon hearing the words.
Shivhei-Harav_0014	experience:enthusiasm	propagated	True	medium	CONFIRM	The story explicitly describes teaching people 'how their hearts should burn with enthusiasm in prayer' (איך שיתלהב לבם בתפלה), depicting hitlahavut.
Shivhei-Harav_0019	experience:enthusiasm	propagated	True	high	CONFIRM	The story explicitly describes Reb Aharon praying with burning fervor — 'בהתלהבות עצומה', dancing, leaping, his face burning like torches ('פניו בוערות כלפידים').
Sipurei-Zadikim_0001	experience:enthusiasm	propagated	False	high	REJECT	Story describes hidden tzaddikim, miraculous travel, and souls in tohu—no depiction of burning religious fervor/hitlahavut.
Khal-Hasidim_0076	experience:journey_to_heaven	propagated	False	medium	REJECT	The Besht hears Torah in Gan Eden via a dream, and R. Avraham dreams of entering Gan Eden — these are dream-revelations, not a depicted aliyat neshamah of a living soul ascending.
Shivhei-Habesht_0097	experience:journey_to_heaven	propagated	False	medium	REJECT	The Besht communes with souls of martyrs who descend to him; he himself does not ascend to upper worlds in this story.
Adat-Zadikim_0001	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov supernaturally perceives the heavenly pamalia laughing/dancing with R. Shabtai, and prophetically reveals the future birth of the Maggid of Kozhnitz.
Adat-Zadikim_0002	experience:revelation	propagated	False	medium	REJECT	Story shows Besht's prescience/miraculous letter but no direct mystical disclosure (giluy) experienced by a character.
Adat-Zadikim_0003	experience:revelation	propagated	True	high	CONFIRM	Besht hears a heavenly kruz (proclamation) twice—direct supernatural disclosure—and recognizes the captain as Elijah.
Adat-Zadikim_0004	experience:revelation	propagated	False	medium	REJECT	Story shows miraculous deeds, exorcism-like judgment, and a magical contest, but no direct mystical disclosure/giluy to a character.
Adat-Zadikim_0008	experience:revelation	propagated	False	medium	REJECT	The story centers on a forgotten-then-remembered tale and a penitent bishop's recognition; no direct mystical giluy is depicted (Besht's dream communications are mentioned only in retrospect, not portrayed).
Adat-Zadikim_0013	experience:revelation	propagated	True	high	CONFIRM	The tzaddik supernaturally summons the dead man's spirit, which speaks from behind the curtain revealing the hidden sin — a clear giluy.
Adat-Zadikim_0014	experience:revelation	propagated	False	high	REJECT	Story involves a ghost lawsuit and rabbinic judgment, not a mystical revelation/giluy.
Adat-Zadikim_0015	experience:revelation	propagated	True	high	CONFIRM	The deceased fiancée appears supernaturally to the protagonist, and the tzaddikim disclose hidden spiritual causes — a clear mystical revelation.
Adat-Zadikim_0016	experience:revelation	propagated	False	high	REJECT	The rabbi's dream-question reveals information from heaven, but this is a halakhic dream-inquiry resolution rather than a mystical giluy experienced by a character as direct mystical disclosure; the story centers on repentance and self-sacrifice, not revelation.
Khal-Hasidim_0001	experience:revelation	propagated	True	high	CONFIRM	The story contains multiple direct revelations: dream-disclosures to R. Eliezer telling him not to flee, heavenly revelation of battle strategy via she'elat chalom, and Elijah appearing to him to announce the birth of the Besht.
Khal-Hasidim_0035	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov has multiple mystical revelations: seeing the cause of a death, foreseeing a book's publication, identifying a forbidden book, and witnessing Shabbtai Zvi's fate in the netherworld.
Khal-Hasidim_0036	experience:revelation	propagated	False	medium	REJECT	The story centers on teshuvah and a forgotten/recalled tale; no direct mystical disclosure (giluy) is depicted to a character.
Khal-Hasidim_0081	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov supernaturally perceives the heavenly pamalya dancing with R' Shabtai and prophesies the birth of the Maggid of Kozhnitz — a clear giluy.
Khal-Hasidim_0099	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov displays direct supernatural knowledge of hidden matters (ruach hakodesh), revealing what was concealed.
Khal-Hasidim_0101	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov experiences a direct mystical disclosure foreseeing the child's drowning and the precise sign (two stockings on one leg).
Khal-Hasidim_0115	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov mystically reveals to the wealthy man from Risha his past-life identity and the karmic gilgul behind his actions—a direct supernatural disclosure.
Khal-Hasidim_0116	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov is seen performing yichudim with face burning like torches, and reveals esoteric mystical secrets about the Merkavah — a direct mystical disclosure.
Khal-Hasidim_0117	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov receives a direct revelation from the woman's deceased grandfather from the upper world, and later another dream-revelation confirming the tikkun.
Khal-Hasidim_0118	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov supernaturally discloses the rabbi's hidden spiritual defect (Samael standing before him during Shema), a direct mystical revelation.
Khal-Hasidim_0126	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov supernaturally knows and recounts the merchant's hidden ordeal in the forest, a direct mystical disclosure.
Khal-Hasidim_0128	experience:revelation	propagated	True	high	CONFIRM	R. Pinchas sees in prayer that the Besht is decreed to die, and the Besht perceives the Angel of Death and other hidden matters — direct mystical disclosures.
Khal-Hasidim_0138	experience:revelation	propagated	True	high	CONFIRM	Story contains explicit mystical disclosures: Or HaChaim seeing the Baal Shem Tov in the Heichal HaMashiach, revealing deep secrets of Zohar, and the Baal Shem Tov appearing to R. Gershon in prison.
Khal-Hasidim_0157	experience:revelation	propagated	True	high	CONFIRM	The boy's soul ascends and directly witnesses the heavenly court, angels, and tzaddikim — a clear giluy.
Khal-Hasidim_0167	experience:revelation	propagated	False	high	REJECT	Parents appearing in a dream is a dream-visitation; the story centers on a tzaddik's matchmaking scheme, not a mystical revelation (giluy).
Khal-Hasidim_0174	experience:revelation	propagated	False	medium	REJECT	Story depicts persecution, arrest, and miraculous events but no direct mystical revelation (giluy) to a character.
Khal-Hasidim_0193	experience:revelation	propagated	False	medium	REJECT	Story depicts demonic harassment and rabbinic intervention/protection, not a mystical revelation (giluy) to the protagonist.
Khal-Hasidim_0237	experience:revelation	propagated	True	high	CONFIRM	The dead fiancée appears supernaturally at the fair to grant forgiveness, and the tzaddik reveals hidden causes — a clear giluy.
Khal-Hasidim_0242	experience:revelation	propagated	True	high	CONFIRM	The rabbi summons a dead man's spirit who speaks from behind a curtain revealing hidden sins — a direct supernatural disclosure.
Maase-Zadikim_0001	experience:revelation	propagated	True	high	CONFIRM	The Baal Shem Tov supernaturally discloses to the scholar that he is the reincarnation of a wicked man who died sixty years earlier — a direct mystical revelation.
Maase-Zadikim_0006	experience:revelation	propagated	True	high	CONFIRM	The rebbe reveals hidden heavenly secrets (the man's past deed, the heavenly court's decree) to his followers — a direct mystical disclosure (giluy).
Maase-Zadikim_0035	experience:revelation	propagated	True	high	CONFIRM	The Rabbi sees the Torah portion as black fire on white fire — a direct mystical revelation.
Mifalot-HaZadikim_0001	experience:revelation	propagated	True	high	CONFIRM	The tzaddik perceives by ruach hakodesh that the woman's claim is true, a direct mystical disclosure.
Peer-MiKdoshim_0006	experience:revelation	propagated	False	high	REJECT	The Baal Shem Tov's supernatural knowledge of distant events is depicted, but this is clairvoyance/ruach hakodesh applied within the narrative, not a giluy revelation experienced by a character.
Peer-MiKdoshim_0009	experience:revelation	propagated	True	high	CONFIRM	The tzaddik perceives via ruach hakodesh that the get is fraudulent, a direct mystical disclosure.
Peer-MiKdoshim_0011	experience:revelation	propagated	False	high	REJECT	Story involves divine providence/miraculous timing (delayed by a brit mila), but no direct mystical revelation/giluy is depicted.
Shivhei-Habesht_0001	experience:revelation	propagated	True	high	CONFIRM	The story explicitly depicts multiple revelations: dream-revelations telling Eliezer not to flee, heavenly disclosures of war strategy, and Elijah appearing to announce the birth of the Besht.
Shivhei-Habesht_0004	experience:revelation	propagated	True	high	CONFIRM	The rabbi sees a great light emanating from the Besht when he removes his mask, and the guest witnesses a great fire/light on the oven — direct mystical disclosures of the Besht's hidden identity.
Shivhei-Habesht_0043	experience:revelation	propagated	True	high	CONFIRM	The story contains multiple revelations: the deceased husband appears in dreams disclosing supernatural guidance, and the son receives a dream-vision of his father warning against the remarriage.
Shivhei-Habesht_0199	experience:revelation	propagated	False	high	REJECT	The Besht uses mystical insight but the story depicts a ruse to neutralize an accuser, not a revelation/giluy disclosed to a character.
Shivhei-Harav_0011	experience:revelation	propagated	True	medium	CONFIRM	The Rebbe supernaturally perceives the Tsar's death before any news arrives—a direct mystical disclosure (giluy).
