div - xml:id	Edition	unique	Story	full tag	top-tag	sub-tag	women-in-story
	Shivhei-Habesht		Shivhei-Habesht_0160	halakhah:prayer	halakhah	prayer	No Women
Shivhei-Habesht_0161	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0161	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0161	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0161	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
	Shivhei-Habesht		Shivhei-Habesht_0161	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Shivhei-Habesht		Shivhei-Habesht_0161	times:holidays	times	holidays	No Women
Shivhei-Habesht_0162	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0162	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
Shivhei-Habesht_0163	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0163	halakhah:circumcision	halakhah	circumcision	No Women
Shivhei-Habesht_0164	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0164	kabbalah:kabbalistic_terms_kavvanot	kabbalah	kabbalistic_terms_kavvanot	No Women
	Shivhei-Habesht		Shivhei-Habesht_0164	kabbalah:kabbalistic_terms_yihudim	kabbalah	kabbalistic_terms_yihudim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0164	practice:meditation	practice	meditation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0164	practice:worship_through_corporeality	practice	worship_through_corporeality	No Women
Shivhei-Habesht_0165	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0165	folkloristics:story_type_birth_of_the_tsaddik	folkloristics	story_type_birth_of_the_tsaddik	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	times:shabbat	times	shabbat	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	practice:healing	practice	healing	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	supernatural:prognostication	supernatural	prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	times:birth	times	birth	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Shivhei-Habesht		Shivhei-Habesht_0165	supernatural:perception	supernatural	perception	Yes
Shivhei-Habesht_0166	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0166	knowledge:esoteric	knowledge	esoteric	No Women
	Shivhei-Habesht		Shivhei-Habesht_0166	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
Shivhei-Habesht_0167	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0167	spaces:mikveh	spaces	mikveh	No Women
	Shivhei-Habesht		Shivhei-Habesht_0167	practice:tvilah	practice	tvilah	No Women
	Shivhei-Habesht		Shivhei-Habesht_0167	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0167	supernatural:mystical_vision	supernatural	mystical_vision	No Women
Shivhei-Habesht_0168	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0168	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0168	times:death	times	death	No Women
Shivhei-Habesht_0169	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0169	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0169	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	No Women
	Shivhei-Habesht		Shivhei-Habesht_0169	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	No Women
	Shivhei-Habesht		Shivhei-Habesht_0169	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
Shivhei-Habesht_0170	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0170	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	spaces:hell	spaces	hell	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	practice:sermon	practice	sermon	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	spaces:heaven	spaces	heaven	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	practice:asceticism	practice	asceticism	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	social-relations:excommunication	social-relations	excommunication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	supernatural:communicating_with_the_invisible	supernatural	communicating_with_the_invisible	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	practice:study	practice	study	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	practice:healing_of_the_soul	practice	healing_of_the_soul	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
	Shivhei-Habesht		Shivhei-Habesht_0170	ethics-and-emotions:lust	ethics-and-emotions	lust	No Women
Shivhei-Habesht_0171	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0171	practice:protection	practice	protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0171	folkloristics:story_type_protection	folkloristics	story_type_protection	No Women
	Shivhei-Habesht		Shivhei-Habesht_0171	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0171	times:shabbat	times	shabbat	No Women
	Shivhei-Habesht		Shivhei-Habesht_0171	times:historical_event	times	historical_event	No Women
Shivhei-Habesht_0172	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0172	spaces:the_land_of_israel	spaces	the_land_of_israel	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	practice:failure	practice	failure	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	social-relations:with_non_hasidim	social-relations	with_non_hasidim	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	social-relations:conflict	social-relations	conflict	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	supernatural:prognostication	supernatural	prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	social-relations:retrospective_recognition	social-relations	retrospective_recognition	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	social-relations:with_the_authorities	social-relations	with_the_authorities	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	halakhah:kosher_slaughtering	halakhah	kosher_slaughtering	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	supernatural:contraction_of_the_road	supernatural	contraction_of_the_road	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	halakhah:prayer	halakhah	prayer	Yes
	Shivhei-Habesht		Shivhei-Habesht_0172	custom:hasidic_custom	custom	hasidic_custom	Yes
Shivhei-Habesht_0173A	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0173A	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0173A	supernatural:contraction_of_the_road	supernatural	contraction_of_the_road	No Women
	Shivhei-Habesht		Shivhei-Habesht_0173A	supernatural:magic	supernatural	magic	No Women
	Shivhei-Habesht		Shivhei-Habesht_0173A	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0173A	practice:healing	practice	healing	No Women
Shivhei-Habesht_0173B	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0173B	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0173B	social-relations:with-the-authorities	social-relations	with_the_authorities	Yes
	Shivhei-Habesht		Shivhei-Habesht_0173B	supernatural:prognostication	supernatural	prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0173B	ethics-and-emotions:fear	ethics-and-emotions	fear	Yes
	Shivhei-Habesht		Shivhei-Habesht_0173B	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0173B	social-relations:conflict	social-relations	conflict	Yes
Shivhei-Habesht_0174	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0174	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0174	social-relations:with_non_jews_hostility_against_jews	social-relations	with_non_jews_hostility_against_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0174	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0174	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0174	practice:protection	practice	protection	No Women
Shivhei-Habesht_0175	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0175	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0175	supernatural:reincarnation	supernatural	reincarnation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0175	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
Shivhei-Habesht_0176	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0176	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0176	supernatural:prognostication	supernatural	prognostication	Yes
	Shivhei-Habesht		Shivhei-Habesht_0176	supernatural:light_or_fire_as_a_sign_of_righteousness	supernatural	light_or_fire_as_a_sign_of_righteousness	Yes
	Shivhei-Habesht		Shivhei-Habesht_0176	Women in Story	women	Women in Story	Yes
Shivhei-Habesht_0177	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0177	supernatural:perception	supernatural	perception	No Women
Shivhei-Habesht_0178	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0178	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0178	practice:smoking	practice	smoking	No Women
Shivhei-Habesht_0179	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0179	times:holidays	times	holidays	No Women
	Shivhei-Habesht		Shivhei-Habesht_0179	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0179	halakhah:prayer	halakhah	prayer	No Women
	Shivhei-Habesht		Shivhei-Habesht_0179	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0179	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
Shivhei-Habesht_0180	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0180	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0180	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0180	practice:protection	practice	protection	No Women
Shivhei-Habesht_0181	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0181	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0181	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Shivhei-Habesht		Shivhei-Habesht_0181	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0181	halakhah	halakhah		No Women
	Shivhei-Habesht		Shivhei-Habesht_0181	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
Shivhei-Habesht_0182	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0182	times:holidays	times	holidays	Yes
	Shivhei-Habesht		Shivhei-Habesht_0182	supernatural:pregnancy	supernatural	pregnancy	Yes
	Shivhei-Habesht		Shivhei-Habesht_0182	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0182	practice:dance	practice	dance	Yes
	Shivhei-Habesht		Shivhei-Habesht_0182	times:birth	times	birth	Yes
	Shivhei-Habesht		Shivhei-Habesht_0182	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
Shivhei-Habesht_0183	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0183	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0183	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0183	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Shivhei-Habesht		Shivhei-Habesht_0183	supernatural:pregnancy	supernatural	pregnancy	No Women
	Shivhei-Habesht		Shivhei-Habesht_0183	supernatural:demons	supernatural	demons	No Women
	Shivhei-Habesht		Shivhei-Habesht_0183	practice:lifesaving	practice	lifesaving	No Women
Shivhei-Habesht_0184	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0184	practice:healing	practice	healing	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	supernatural:pregnancy	supernatural	pregnancy	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	social-relations:disobedience	social-relations	disobedience	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	ethics-and-emotions:punishment	ethics-and-emotions	punishment	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	practice:business_advice	practice	business_advice	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	supernatural:prognostication	supernatural	prognostication	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	times:shabbat	times	shabbat	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	experience:revelation	experience	revelation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0184	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
Shivhei-Habesht_0185	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0185	social-relations:with_non_hasidim	social-relations	with_non_hasidim	Yes
	Shivhei-Habesht		Shivhei-Habesht_0185	practice:lifesaving	practice	lifesaving	Yes
	Shivhei-Habesht		Shivhei-Habesht_0185	practice:healing	practice	healing	Yes
	Shivhei-Habesht		Shivhei-Habesht_0185	halakhah:prayer	halakhah	prayer	Yes
	Shivhei-Habesht		Shivhei-Habesht_0185	practice:study	practice	study	Yes
	Shivhei-Habesht		Shivhei-Habesht_0185	Women in Story	women	Women in Story	Yes
Shivhei-Habesht_0186	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0186	ethics-and-emotions:virtues_humility	ethics-and-emotions	virtues_humility	No Women
	Shivhei-Habesht		Shivhei-Habesht_0186	ethics-and-emotions:pride	ethics-and-emotions	pride	No Women
	Shivhei-Habesht		Shivhei-Habesht_0186	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
Shivhei-Habesht_0187	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0187	practice:sexual_abstinence	practice	sexual_abstinence	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	social-relations:marital_relationship	social-relations	marital_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	spaces:heaven	spaces	heaven	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	experience:journey_to_heaven	experience	journey_to_heaven	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Shivhei-Habesht		Shivhei-Habesht_0187	halakhah	halakhah		No Women
Shivhei-Habesht_0188	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0188	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0188	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0188	knowledge:esoteric	knowledge	esoteric	No Women
	Shivhei-Habesht		Shivhei-Habesht_0188	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Shivhei-Habesht		Shivhei-Habesht_0188	supernatural:reincarnation	supernatural	reincarnation	No Women
	Shivhei-Habesht		Shivhei-Habesht_0188	supernatural:perception	supernatural	perception	No Women
Shivhei-Habesht_0189	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0189	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0189	times:shabbat	times	shabbat	No Women
	Shivhei-Habesht		Shivhei-Habesht_0189	supernatural:magic	supernatural	magic	No Women
	Shivhei-Habesht		Shivhei-Habesht_0189	supernatural:perception	supernatural	perception	No Women
	Shivhei-Habesht		Shivhei-Habesht_0189	ethics-and-emotions:Joy	ethics-and-emotions	Joy	No Women
	Shivhei-Habesht		Shivhei-Habesht_0189	ethics-and-emotions:shame	ethics-and-emotions	shame	No Women
Shivhei-Habesht_0190	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0190	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Shivhei-Habesht		Shivhei-Habesht_0190	practice:storytelling	practice	storytelling	No Women
	Shivhei-Habesht		Shivhei-Habesht_0190	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Shivhei-Habesht		Shivhei-Habesht_0190	social-relations:conflict	social-relations	conflict	No Women
Shivhei-Habesht_0191	Shivhei-Habesht	Shivhei-Habesht	Shivhei-Habesht_0191	knowledge:esoteric	knowledge	esoteric	Yes
	Shivhei-Habesht		Shivhei-Habesht_0191	social-relations:with_non_hasidim	social-relations	with_non_hasidim	Yes
	Shivhei-Habesht		Shivhei-Habesht_0191	Women in Story	women	Women in Story	Yes
	Shivhei-Habesht		Shivhei-Habesht_0191	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Shivhei-Habesht		Shivhei-Habesht_0191	ethics-and-emotions:anger	ethics-and-emotions	anger	Yes
	Shivhei-Habesht		Shivhei-Habesht_0191	social-relations:conflict	social-relations	conflict	Yes
