story_id	edition	claude_category	claude_collective	claude_confidence	claude_reasoning	gemini_category	gemini_collective	gemini_confidence	gemini_reasoning	agreement	human_category	human_collective	run_timestamp	criteria_hash
Khal-Hasidim_0189	Khal-Hasidim	no-women	False	high	The text is entirely about the political and military conflict between France and Russia, the prayers of the Hasidic rebbes, and the flight of the Rebbe from Ladi — no women are mentioned or referenced anywhere in the narrative.					partial	no-women	False	2026-05-07T13:08:23Z	b29ac49a
Khal-Hasidim_0190	Khal-Hasidim	no-women	False	high	The text is entirely about the final days, death, and spiritual greatness of a male rabbi (the Rebbe), with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:08:26Z	b29ac49a
Khal-Hasidim_0191	Khal-Hasidim	no-women	False	high	The passage describes the death and burial of a holy rabbi, the mourning of the community, and the preservation of his room by a non-Jewish landlord. No women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:08:29Z	b29ac49a
Khal-Hasidim_0192	Khal-Hasidim	mention-only	False	high	The Rebbe's daughter 'Freidke' is referenced only as the subject of a proposed match (shidduch), with no depicted actions, speech, or presence in any scene. She functions purely as a relational detail explaining why the Rebbe stopped at the father's house.					partial	no-women	False	2026-05-07T13:08:33Z	b29ac49a
Khal-Hasidim_0193	Khal-Hasidim	mention-only	True	high	Women appear only in passing references: 'old women' who advised folk remedies, the narrator's wife who sat by him at night, and his wife being wet from his night-sweats — none act as characters with meaningful agency or presence in the story's plot. The story centers on a man afflicted by demonic forces and his redemption through the Rebbe of Strashelye.					partial	no-women	False	2026-05-07T13:08:38Z	b29ac49a
Khal-Hasidim_0194	Khal-Hasidim	no-women	False	high	The story describes the rabbi's final day, prayers, and death, mentioning only male figures (his son-in-law R' Leib, his mechutan R' David, R' Avraham Shines). No women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:08:41Z	b29ac49a
Khal-Hasidim_0195	Khal-Hasidim	no-women	False	high	The story involves only male religious figures (rabbis and their court) performing the blessing of the new moon; no women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:08:46Z	b29ac49a
Khal-Hasidim_0196	Khal-Hasidim	no-women	False	high	The story focuses entirely on male figures — the rabbi, the lord (Adon), the butcher, and the dogs — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:08:48Z	b29ac49a
Khal-Hasidim_0197	Khal-Hasidim	no-women	False	high	The story focuses entirely on male rabbinical figures — R' Zusha, R' Shmelka, R' Pinchas, and the Maggid of Mezeritch — with no women mentioned or referenced at all. The only possible implicit female reference is 'Shabbat Malkata' (the Sabbath Queen), a metaphorical/liturgical expression, not a character.					partial	no-women	False	2026-05-07T13:08:53Z	b29ac49a
Khal-Hasidim_0198	Khal-Hasidim	no-women	False	high	The story concerns two brothers/rabbis and their appointments, focusing entirely on Rabbi Shmelke's humility practice upon arriving in Nikolsburg. No women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:08:56Z	b29ac49a
Khal-Hasidim_0199	Khal-Hasidim	no-women	False	high	The story involves only male rabbis and scholars — R. Elimelech, R. Shmelke, R. Mordechai Banet, and the Ropshitzer Rav — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:09:04Z	b29ac49a
Khal-Hasidim_0200	Khal-Hasidim	no-women	False	high	The story concerns two brothers (R. Shmelka and R. Pinchas) deciding between rabbinic posts and consulting the Maggid of Mezeritch; no women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:09:09Z	b29ac49a
Khal-Hasidim_0201	Khal-Hasidim	no-women	False	high	The story is entirely about Rabbi Shmelke's arrival in Nikolsburg and his teaching about honor/humility. No women are mentioned or referenced anywhere in the text.					partial	no-women	False	2026-05-07T13:09:12Z	b29ac49a
Khal-Hasidim_0202	Khal-Hasidim	minor-character	False	medium	The rabbi's wife (Rebbetzin) appears as an active participant in a depicted scene: she answers the hasid's question about Passover funds, receives his money and instructions, carries out preparations, and conceals everything from her husband as requested. Her actions materially advance the plot, though she is not the central figure — the story's core concerns the hasid's quest for children and the competing oaths of two tzaddikim.					partial	minor-character	False	2026-05-07T13:09:17Z	b29ac49a
Khal-Hasidim_0203	Khal-Hasidim	no-women	False	high	The text is entirely about the Rebbe of Koritz's practice of silent prayer and his explanation of devekut; no women appear or are referenced in any form.					partial	no-women	False	2026-05-07T13:09:23Z	b29ac49a
Khal-Hasidim_0204	Khal-Hasidim	mention-only	False	high	The only woman referenced is 'his wife' (the village farmer's wife) who imposed lowly tasks on the protagonist, mentioned briefly as context for why he found the job intolerable. She does not appear as a character, speak, or act in any depicted scene. The agunah (deserted wife) is also referenced only as a legal case, not as a present character.					partial	no-women	False	2026-05-07T13:09:28Z	b29ac49a
Khal-Hasidim_0206	Khal-Hasidim	no-women	False	high	The passage describes the Saba Kadisha's holy conduct and a scene where a man secretly observes him praying prostrate on the floor; no women are referenced or appear in any form.					partial	minor-character	False	2026-05-07T13:09:31Z	b29ac49a
Khal-Hasidim_0207	Khal-Hasidim	no-women	False	high	The text discusses a rabbi's practice of turning curses into blessings and references male figures only (Rabbi Yehuda ben Gerim, Rabbi Shimon's son, and other rabbis). No women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:09:34Z	b29ac49a
Khal-Hasidim_0208	Khal-Hasidim	no-women	False	high	The passage describes the Saba's mystical practices — playing with infants, unifications (yichudim), prayer for rain, and holy dancing — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:09:37Z	b29ac49a
Khal-Hasidim_0209	Khal-Hasidim	no-women	False	high	The story focuses entirely on male Hasidic figures (the Saba Kadisha, R' Shalom ben HaMalach, R' Yaakov) and their interactions over Shabbat; no women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:09:40Z	b29ac49a
Khal-Hasidim_0210	Khal-Hasidim	catalyst-character	False	high	The agunah's predicament (abandoned for 15 years) is the entire reason the story exists, and her servant woman's urging sets the plot in motion, but the Saba of Spola and the husband are the active agents who resolve her situation. The story orbits entirely around her suffering and liberation, though she is largely passive during the central miraculous intervention.					partial	major-character	False	2026-05-07T13:09:45Z	b29ac49a
Khal-Hasidim_0211	Khal-Hasidim	no-women	False	high	The story features only male characters throughout — Reb Zusya, Reb Elimelech, the Maggid, the king, his son, and the craftsman — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:09:48Z	b29ac49a
Khal-Hasidim_0212	Khal-Hasidim	minor-character	True	medium	Mothers appear as a collective group in a depicted scene — they bring food, scold their children, and learn shameful truths about themselves — giving them active (if brief) presence beyond mere mention. However, the story's main thrust is the two rebbes' repentance campaign, so women are not catalysts but texture; yet their appearance in the scene is vivid enough to exceed 'mention-only.'					partial	minor-character	False	2026-05-07T13:09:53Z	b29ac49a
Khal-Hasidim_0213	Khal-Hasidim	no-women	False	high	The story concerns entirely male characters — the Noam Elimelech, his disciple R. Mendele Pristiker, and the Rebbe of Sdilkov — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:09:57Z	b29ac49a
Khal-Hasidim_0214	Khal-Hasidim	no-women	False	high	The story is entirely about Rabbi Zusha of Hanipol and his intense experience of divine fear (yirah), with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:10:03Z	b29ac49a
Khal-Hasidim_0215	Khal-Hasidim	no-women	False	high	The story involves only male characters (R. Elimelech, R. Levi Yitzhak of Lublin, R. Zusha, and an unnamed Hasid) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:10:06Z	b29ac49a
Khal-Hasidim_0216	Khal-Hasidim	no-women	False	high	The story involves only male figures (Rabbi Zusha, Rabbi Elimelech, and the Baal Chesed L'Avraham) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:10:09Z	b29ac49a
Khal-Hasidim_0217	Khal-Hasidim	catalyst-character	False	high	The nobleman's wife is the direct cause of the entire plot — her jealousy of the Jewish leaseholder's wealth drives her to ultimatum ('if you don't expel him, you're not my husband'), setting in motion the dispossession, the nobleman's illness, and his eventual redemption. However, she is passive throughout most of the narrative; the active agents are the nobleman, the tzaddik, and the Jewish innkeeper. She functions as the catalyst whose actions (persuasion/ultimatum) generate all subsequent events.					partial	major-character	False	2026-05-07T13:10:15Z	b29ac49a
Khal-Hasidim_0220	Khal-Hasidim	no-women	False	high	The text deals entirely with male rabbinic figures — their deaths, burials, travels, and spiritual deeds — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:10:18Z	b29ac49a
Khal-Hasidim_0222	Khal-Hasidim	mention-only	False	high	The only woman referenced is the innkeeper's wife, who is briefly addressed by her husband ('see, my wife, this young man is superior to the group') but does not speak, act, or appear as a character in any depicted scene. No other women appear or act in the story.					partial	no-women	False	2026-05-07T13:10:23Z	b29ac49a
